country,date,agricultural_land%,forest_land%,land_area,avg_precipitation,trade_in_services%,control_of_corruption_estimate,control_of_corruption_std,access_to_electricity%,renewvable_energy_consumption%,electric_power_consumption,CO2_emisions,other_greenhouse_emisions,population_density,inflation_annual%,real_interest_rate,risk_premium_on_lending,research_and_development_expenditure%,central_goverment_debt%,tax_revenue%,expense%,goverment_effectiveness_estimate,goverment_effectiveness_std,human_capital_index,doing_business,time_to_get_operation_license,statistical_performance_indicators,individuals_using_internet%,logistic_performance_index,military_expenditure%,GDP_current_US,political_stability_estimate,political_stability_std,rule_of_law_estimate,rule_of_law_std,regulatory_quality_estimate,regulatory_quality_std,government_expenditure_on_education%,government_health_expenditure%,multidimensional_poverty_headcount_ratio%,gini_index,birth_rate,death_rate,life_expectancy_at_birth,population,rural_population,voice_and_accountability_estimate,voice_and_accountability_std,intentional_homicides
Central Europe and the Baltics,01-01-2013,46.956522133,34.099423227,1105114,,19.838625872,,,99.305474911,16.667885536,4075.342930019,655837.7,824725.18437,93.848893417,1.438297872,,,1.065441807,,17.27686076,37.362854846,,,,,,,63.454101215,,1.37775455,1417459171481.04,,,,,,,4.538440228,4.875858395,,,9.63832193,11.410561523,76.355162987,103713726,39310807,,,
Central Europe and the Baltics,01-01-2014,46.862198092,34.2084079,1105841,,20.719542244,,,99.413636985,17.080061887,4115.630201188,635436.5,804370.50806,93.590470059,0.053821313,,,1.090691554,,17.279792564,36.814418028,,,,,,,66.475222197,3.316988,1.422544565,1463675951157.07,,,,,,,4.486579895,4.81347578,,,9.934669415,11.375115819,76.675623611,103496179,39210929,,,1.3
Central Europe and the Baltics,01-01-2015,46.955071803,34.339977841,1105835.6,,21.182180817,,,99.524883723,17.145034373,,644756,815574.40148,93.375440255,-0.464499005,,,1.140845122,,17.647295018,36.061805121,,,,,,,67.342967135,,1.533808302,1293469512790.95,,,,,,,4.817009926,4.720695301,,,9.888469993,11.838089597,76.571877765,103257886,39092740,,,1.3
Central Europe and the Baltics,01-01-2016,46.683137024,34.393914227,1105825,,22.330105256,,,99.643596539,16.872230339,,656753.9,827497.59482,93.137954016,-0.054999542,,,1.025778783,,17.692264254,35.941761924,,,,,,,71.342854446,3.303134091,1.485440254,1316594480887.55,,,,,,,4.65749979,4.78007387,,,10.134696666,11.617163059,76.969811417,102994278,38947818,,,
Central Europe and the Baltics,01-01-2017,46.633657892,34.471084022,1105100.1,,23.005740797,,,99.866722781,16.467021116,,684083.3,854586.80328,92.969024254,2.075935537,,,1.085025134,,17.686176932,34.957083769,,,,,,,73.410638226,,1.535865962,1461306924995.73,,,,,,,4.075270176,4.806101285,,,10.370618638,11.976402435,76.94744264,102740078,38785967,,,
Central Europe and the Baltics,01-01-2018,46.721132123,34.500882028,1105067.4,,23.234235971,,,99.877229419,18.137202923,,678446.5,846868.48629,92.789318552,2.534454242,,,1.191424914,,17.608744834,34.546979267,,,,,,,75.976850623,3.215454545,1.62851845,1648634467771.53,,,,,,,4.243569851,4.883678887,,,10.17654813,12.117400321,76.976822682,102538451,38622475,,,
Central Europe and the Baltics,01-01-2019,47.160790807,34.531887037,1104992.9,,23.745304187,,,99.945160969,18.878268127,,643612.1,810529.91901,92.668954706,2.664561334,,,1.245510848,,17.71591983,35.07626434,,,,,,,78.729072127,,1.757522135,1674210532695.96,,,,,,,4.273190022,4.967848064,,,9.909592174,11.981800061,77.266844666,102398537,38462796,,,
Central Europe and the Baltics,01-01-2020,46.302810251,34.559284726,1105004.93,,20.479703949,,,99.978739874,19.685653237,,598490.02,762596.50641,92.470287893,1.672440969,,,1.30541374,,17.604648515,40.860202263,,,,,,,81.780240439,,1.909793115,1665327992740.77,,,,,,,4.721590042,5.534800745,,,9.63709805,13.702045499,76.087716845,102180124,38254752,,,
Central Europe and the Baltics,01-01-2021,46.188654338,34.589280037,1104953.23,,22.12404013,,,99.986436194,,,,,91.780514547,3.839844915,,,1.328521457,,18.219302507,38.894950038,,,,,26,,84.712411157,,1.880343699,1908002281033.51,,,,,,,5.001584053,,,,9.268993339,15.395808233,74.932076972,101413176,37837260,,,
Europe & Central Asia,01-01-1990,43.334689418,,5481674.997,,9.92432534,,,100,5.699277443,5055.477594537,7966959.675113,10470540.134571,153.608251029,,,,,,18.099898616,32.356750824,,,,,,,0.048030834,,2.601568187,8844416306688.16,,,,,,,,,,,14.880962726,10.149151293,72.225918298,842030509,272279924,,,
