country,date,agricultural_land%,forest_land%,land_area,avg_precipitation,trade_in_services%,control_of_corruption_estimate,control_of_corruption_std,access_to_electricity%,renewvable_energy_consumption%,electric_power_consumption,CO2_emisions,other_greenhouse_emisions,population_density,inflation_annual%,real_interest_rate,risk_premium_on_lending,research_and_development_expenditure%,central_goverment_debt%,tax_revenue%,expense%,goverment_effectiveness_estimate,goverment_effectiveness_std,human_capital_index,doing_business,time_to_get_operation_license,statistical_performance_indicators,individuals_using_internet%,logistic_performance_index,military_expenditure%,GDP_current_US,political_stability_estimate,political_stability_std,rule_of_law_estimate,rule_of_law_std,regulatory_quality_estimate,regulatory_quality_std,government_expenditure_on_education%,government_health_expenditure%,multidimensional_poverty_headcount_ratio%,gini_index,birth_rate,death_rate,life_expectancy_at_birth,population,rural_population,voice_and_accountability_estimate,voice_and_accountability_std,intentional_homicides
United States,2012-01-01,44.0649990707762,33.8095331798474,9147420.0,715.0,7.1024669149444,1.40279400348663,0.140229448676109,100.0,8.73,12964.1879389302,4956053.0,6036576.77,34.3132448275033,2.06933726526067,1.35407520046539,3.1625,2.6728401184082,93.6492617595668,9.763916029528,23.9119007034258,1.5213223695755,0.219052508473396,,,,,74.7,3.93,4.4617099699335,16253972230000.0,0.632442116737366,0.21966552734375,1.62034177780151,0.15003290772438,1.29439389705658,0.225645676255226,6.25388622283936,7.87175035,,40.9,12.6,8.102,78.7414634146342,313877662.0,59263241.0,1.16158699989319,0.129382625222206,4.69159577578393
United States,2013-01-01,44.1246821508141,33.8395963014708,9147420.0,715.0,7.03638046076036,1.305992603302,0.137822195887566,100.0,9.08,13004.0235689845,5092097.2,6177416.993,34.5518131888554,1.46483265562717,1.47325427864866,3.19083333333333,2.70215010643005,95.5346882113219,10.4835093346258,22.9323968457359,1.51700305938721,0.216085731983185,,,,,71.4,,4.03266107017529,16843190993000.0,0.643072605133057,0.225787356495857,1.54929387569427,0.15172004699707,1.26038861274719,0.222408786416054,6.22925806045532,7.91718674,,40.7,12.4,8.215,78.7414634146342,316059947.0,59106371.0,1.10301864147186,0.128572463989258,4.48344189666895
United States,2014-01-01,44.1843601802475,33.8696594230942,9147420.0,715.0,7.1115990242305,1.37168157100677,0.13187912106514,100.0,9.22,12993.9655794706,5107208.6,6224268.726,34.8061342979769,1.62222297740817,1.35477579214004,3.215,2.71785998344421,95.7666986884038,10.9354320229891,22.6840940666098,1.46222817897797,0.228570014238358,,,,,73.0,3.917825,3.69096076109336,17550680174000.0,0.582419633865356,0.192247405648232,1.60693037509918,0.162548437714577,1.27628946304321,0.228099748492241,6.12920570373535,8.22790337,,41.5,12.5,8.237,78.8414634146341,318386329.0,58955597.0,1.07124829292297,0.139290079474449,4.39829384641909
United States,2015-01-01,44.2440272776368,33.8997225447175,9147420.0,715.0,6.96315256383899,1.35833406448364,0.132458969950676,100.0,9.03,,4990703.7,6112057.281,35.0633286762825,0.118627135552451,2.23707549539748,3.2075,2.78699994087219,96.4252279492666,11.2374940636678,22.4829063870174,1.43311977386475,0.227968275547028,,,,,74.55420245,,3.48142821522778,18206020741000.0,0.662890195846558,0.196433380246162,1.56277310848236,0.157774701714516,1.24220669269562,0.218712881207466,4.94678020477295,8.46681786,,41.2,12.4,8.44,78.690243902439,320738994.0,58788250.0,1.1098393201828,0.142005115747452,4.89298197697368
United States,2016-01-01,44.3037053070702,33.8997225447175,9147420.0,715.0,6.9350752234497,1.33147585391998,0.140839695930481,100.0,9.46,,4894499.2,6003240.816,35.3183471405052,1.26158320570536,2.48453034184575,3.19416666666667,2.85349988937378,98.5041017174837,10.9182669054538,22.5475774689178,1.44152593612671,0.219070240855217,,,,89.6366666666667,85.54442129,3.992172,3.42258797486987,18695110842000.0,0.385635316371918,0.203295975923538,1.58051216602325,0.169052436947823,1.48562073707581,0.227201536297798,4.80666017532349,8.58745289,,41.1,12.2,8.493,78.5390243902439,323071755.0,58598755.0,1.11025989055634,0.140003368258476,5.32165565328743
United States,2017-01-01,44.363367353855,33.8669264120375,9147420.0,715.0,7.14954530100521,1.34039711952209,0.128720074892044,100.0,9.92,,4819365.1,5947835.047,35.5424948236771,2.13011000365961,2.15609905051382,3.16583333333334,2.90432000160217,97.6929363628875,11.5834831642617,22.2938931566746,1.51739835739136,0.221605092287064,0.762,,,87.1091666666667,87.27488917,,3.32054091174119,19477336549000.0,0.26220178604126,0.201735362410545,1.60738492012024,0.159736916422844,1.61907637119293,0.220789849758148,5.12287998199463,8.56208706,,41.2,11.8,8.638,78.5390243902439,325122128.0,58333412.0,1.00634932518005,0.137758314609528,5.24392354938619
