country,date,agricultural_land%,forest_land%,land_area,avg_precipitation,trade_in_services%,control_of_corruption_estimate,control_of_corruption_std,access_to_electricity%,renewvable_energy_consumption%,electric_power_consumption,CO2_emisions,other_greenhouse_emisions,population_density,inflation_annual%,real_interest_rate,risk_premium_on_lending,research_and_development_expenditure%,central_goverment_debt%,tax_revenue%,expense%,goverment_effectiveness_estimate,goverment_effectiveness_std,human_capital_index,doing_business,time_to_get_operation_license,statistical_performance_indicators,individuals_using_internet%,logistic_performance_index,military_expenditure%,GDP_current_US,political_stability_estimate,political_stability_std,rule_of_law_estimate,rule_of_law_std,regulatory_quality_estimate,regulatory_quality_std,government_expenditure_on_education%,government_health_expenditure%,multidimensional_poverty_headcount_ratio%,gini_index,birth_rate,death_rate,life_expectancy_at_birth,population,rural_population,voice_and_accountability_estimate,voice_and_accountability_std,intentional_homicides,GDP per capita
Brazil,1999-01-01,27.3050941955985,66.3867247976224,8358140.0,1782.0,3.42289530285696,,,94.76296,43.98,1820.04593204693,300958.7,752889.2603,20.7565655755946,4.85844749902667,67.0609170941772,54.0570833333333,,,,,,,,,,,2.038732184,,1.64547466656987,599642024319.531,,,,,,,3.80062007904053,,,59.0,20.445,6.386,69.524,173486281.0,33836764.0,,,24.736249894019,3456.423302540741
Brazil,2000-01-01,27.3175012622426,65.9343586013156,8358140.0,1782.0,3.90183189005512,0.0132387839257717,0.199174165725708,94.4314117431641,42.66,1885.66546497112,313670.8,772340.1186,21.0422079553585,7.04414105947266,48.5047281998625,38.3241666666667,1.04751002788544,,,,0.0430850870907307,0.203009098768234,,,,,2.870685159,,1.73072614713627,655448231983.527,0.18410162627697,0.313380271196365,-0.244871854782104,0.160435691475868,0.258442431688309,0.234316274523735,3.94893002510071,3.47014546,,,19.841,6.399,69.737,175873720.0,33078329.0,0.301593601703644,0.192720860242844,25.7997614021008,3726.8116690971624
Brazil,2001-01-01,27.3299083288866,65.4616708980706,8358140.0,1782.0,4.61960158738286,,,96.016528,41.33,1737.97615659531,319375.7,797202.3857,21.3219545257677,6.84035902487523,45.6378187103224,37.5591666666667,1.06198000907898,,,,,,,,,,4.528494869,,1.95188244532532,559983634798.981,,,,,,,3.84468007087708,3.51298475,,58.4,19.271,6.303,70.195,178211881.0,32874746.0,,,26.908980252251,3142.2351397490775
Brazil,2002-01-01,27.3423153955306,64.9889831948257,8358140.0,1761.0,4.61094076272146,0.0819423124194145,0.179225131869316,96.652996,42.85,1797.26816236679,317756.5,826208.7209,21.5929243826976,8.45016437708331,48.3404374454115,43.4441666666667,1.0096800327301,,,,-0.0346153452992439,0.178269043564796,,,,,9.149425086,,1.89577119915617,509795273806.715,0.327800273895264,0.286041706800461,-0.266611307859421,0.173195272684097,0.182567074894905,0.208488583564758,3.75037002563477,3.6863513,,58.1,18.574,6.329,70.41,180476685.0,32702375.0,0.472238034009933,0.161941558122635,27.5437239232765,2824.715413000383
Brazil,2003-01-01,27.3547224621746,64.5162954915806,8358140.0,1782.0,4.52691473411329,0.090239018201828,0.170875370502472,96.980098,45.11,1873.81236868275,310808.1,841524.5657,21.8504688842254,14.7149197228147,46.4473988425047,44.9783375563842,0.999390006065369,,,,0.0817573666572571,0.182855948805809,,,,,13.2075861,,1.50347763554507,558233745651.874,0.0042139342986047,0.282846570014954,-0.367893666028976,0.172536686062813,0.196701481938362,0.181478023529053,,3.50954437,,57.6,17.85,6.313,70.72,182629278.0,32502533.0,0.442828863859177,0.16378316283226,27.9604675434352,3056.649797694946
Brazil,2004-01-01,27.3671295288186,64.0436077883357,8358140.0,1782.0,4.41543120858543,-0.0272687114775181,0.15938326716423,96.765107,45.18,1948.58174018788,328517.3,886635.5393,22.1008553338422,6.59718509985963,43.7791527165785,37.788,0.963429987430573,,,,-0.0922709181904793,0.187831997871399,,,,,19.07367227,,1.46126840890621,669289424806.307,-0.275992810726166,0.278957605361938,-0.400920122861862,0.165950462222099,0.0374141857028008,0.188767731189728,3.97447991371155,3.46692538,,56.5,17.632,6.258,71.131,184722043.0,32287566.0,0.38860946893692,0.15828762948513,26.1982810573398,3623.224461664854
Brazil,2005-01-01,27.3795365954626,63.5709200850907,8358140.0,1782.0,4.43822862940535,-0.153748139739037,0.159238785505295,97.093513,46.13,2008.56721006521,331689.1,897371.1788,22.3491511269254,6.86953720898964,44.6351688638607,36.62375,1.00246000289917,,,,-0.157670244574547,0.176186949014664,,,,,21.02274725,,1.52401339252107,891633839853.105,-0.263379752635956,0.270123898983002,-0.475531458854675,0.162952050566673,0.0369012579321861,0.162090942263603,4.47908020019531,3.34525228,,56.3,17.335,6.106,71.753,186797334.0,32065630.0,0.457679510116577,0.156367287039757,25.4784150866907,4773.268551322606
Brazil,2006-01-01,27.3925777744809,63.0982323818457,8358140.0,1782.0,4.26012278851927,-0.120479896664619,0.147978007793427,97.594314,46.67,2065.19220177374,335624.6,897365.7002,22.591232259809,4.18356812896909,41.2403264526711,36.4315833333333,0.988070011138916,,,,-0.391295492649078,0.181448861956596,,,,,28.17838018,,1.48108489489303,1107626541710.74,-0.294911116361618,0.245767414569855,-0.402620196342468,0.148689746856689,-0.0412733852863312,0.18980598449707,4.87060022354126,3.54130626,,55.6,16.852,6.123,72.037,188820682.0,31829502.0,0.500075697898865,0.126312136650085,26.0379315863291,5866.023414271642
Brazil,2007-01-01,27.4788170573836,62.6255446786007,8358140.0,1761.0,4.28948696144295,-0.0839887857437134,0.155862897634506,98.125382,47.19,2160.23263259907,352555.8,921597.5082,22.8255871521654,3.64127299102652,35.0225154695215,32.2158833333334,1.08138000965118,,,,-0.290289968252182,0.206051856279373,,,,,30.88,2.75,1.46629209992902,1397114486471.38,-0.3579480946064,0.239249795675278,-0.40977942943573,0.149445295333862,-0.0228346195071936,0.197246730327606,4.97425985336304,3.48462701,,54.9,16.372,6.119,72.365,190779453.0,31577815.0,0.537074029445648,0.126994848251343,25.0189417018062,7323.19159375816
Brazil,2008-01-01,27.5650563402862,62.1528569753558,8358140.0,1761.0,4.56983243790034,0.0034373681992292,0.152166828513145,98.526625,47.04,2222.41579209327,373633.1,937153.4104,23.0520566776819,5.67859390284168,35.3667577965037,33.5660857142857,1.12904000282288,,,,-0.148200899362564,0.210029721260071,,,,,33.83,,1.44192409343118,1695855083552.05,-0.313424706459045,0.241307944059372,-0.288044780492783,0.147639736533165,0.0770274102687836,0.193827494978905,5.26883983612061,3.50441861,,54.0,15.943,6.106,72.715,192672317.0,31311178.0,0.5689857006073,0.127276048064232,26.0208631839934,8801.757875533567
Brazil,2009-01-01,27.6512956231889,61.6801692721108,8358140.0,1761.0,4.37099210412597,-0.079985611140728,0.155208021402359,98.856938,48.92,2189.997777527,350000.9,913687.553,23.2728273276112,4.88803479876799,34.7920096326271,34.9477416666667,1.11865997314453,,,,-0.151303574442863,0.198930069804192,,,79.7,,39.22,,1.53862569660074,1666996438681.46,0.163664221763611,0.241539120674133,-0.103854693472385,0.143581703305244,0.127607271075249,0.185040712356567,5.46355009078979,3.70742011,,53.7,15.715,6.155,72.948,194517549.0,31037220.0,0.521999180316925,0.113063044846058,26.4557107555774,8569.902547360702
Brazil,2010-01-01,27.7375349060916,61.2074815688658,8358140.0,1761.0,4.42986552222693,0.0438063591718674,0.156813934445381,98.6,46.81,2366.38012019669,397931.1,999924.9994,23.4924866058716,5.03872690108075,29.1158055214655,29.0608333333334,1.15991997718811,61.3187804611479,14.2495759565686,30.7014530840445,-0.0868625491857529,0.204734981060028,0.532952487468719,,,,40.65,3.2,1.53940698112515,2208837745214.23,0.0134759107604623,0.239330947399139,0.0564144365489483,0.144613742828369,0.246619865298271,0.186796233057976,5.64879989624023,3.57701325,,,15.492,6.199,73.182,196353492.0,30758775.0,0.571348905563354,0.112328812479973,26.6300331445086,11249.291890435185
Brazil,2011-01-01,27.8237741889942,61.023328156743,8358140.0,1761.0,4.48093360642441,0.168382421135902,0.146023944020271,99.328691,45.26,2422.57622111654,418295.4,1019415.034,23.711651396124,6.6364496221309,32.8334595068102,32.2209,1.13966000080109,59.3416583014604,14.8512987831907,31.3064734506666,-0.152404069900513,0.203929737210274,,,,,45.69,,1.41185115924524,2616156223977.47,-0.132575422525406,0.238522350788116,0.0451417230069637,0.134700432419777,0.25802206993103,0.177598774433136,5.73741006851196,3.46567941,,52.9,15.309,6.283,73.343,198185302.0,30459099.0,0.513676166534424,0.11164603382349,26.3556376143373,13200.556234878964
Brazil,2012-01-01,27.9100134718969,60.8391747446202,8358140.0,1761.0,5.06806639146864,-0.0468542315065861,0.137900054454803,99.519494,43.49,2492.83786417253,454232.9,1058598.227,23.9261016206955,5.40349914036997,26.5820905307869,28.5692333333334,1.12683999538422,59.8494899958247,14.332411090207,30.7940989613241,-0.16054867208004,0.201149001717567,,,,,48.56,3.13,1.37865646470437,2465227803011.57,0.0459616407752037,0.21966552734375,-0.0769327953457832,0.143670961260796,0.173244088888168,0.192174211144447,5.85510015487671,3.35463238,,53.4,14.939,6.34,73.552,199977707.0,30150639.0,0.477906197309494,0.112898908555508,28.1971430650446,12327.513101305683
Brazil,2013-01-01,27.9962527547995,60.6550213324974,8358140.0,1761.0,5.26579513677449,-0.0976997464895248,0.138090416789055,99.575151,42.32,2560.09555974195,486844.7,1089193.408,24.1347676636189,6.20431066640101,18.4988444166435,18.4021583333334,1.19567000865936,57.228409380258,14.1253057430265,30.8363376486568,-0.11827490478754,0.198292583227158,,,,,51.04,,1.32944608407492,2472819535742.73,-0.258553296327591,0.225787356495857,-0.0918470323085785,0.143709018826485,0.146290123462677,0.190107151865959,5.8388500213623,3.55113959,,52.7,14.69,6.31,73.918,201721767.0,29836667.0,0.417426258325577,0.110258206725121,28.179903857376,12258.565709186603
Brazil,2014-01-01,28.0824920377022,60.4708679203746,8358140.0,1761.0,5.53933229833635,-0.365745902061462,0.135380387306213,99.650247,41.71,2610.99928167575,511618.0,1127554.01,24.3426946665167,6.32904015516139,22.403672441435,20.4680833333333,1.26970994472504,58.4572711058609,13.4900745188201,32.0693994463665,-0.175329744815826,0.206943452358246,,,,,54.55100188,2.943951,1.330244423168,2456043727198.85,-0.070290133357048,0.192247405648232,-0.0527190156280994,0.156036823987961,-0.0282199531793594,0.198224082589149,5.94848012924194,3.69886398,,52.0,14.753,6.272,74.306,203459650.0,29517926.0,0.471947550773621,0.126920461654663,29.3586467160475,12071.40446372954
Brazil,2015-01-01,28.1687313206048,60.2867145082518,8358140.0,1761.0,6.2711464630207,-0.457372844219208,0.135723993182182,99.710902,43.62,,485344.1,1105478.108,24.5495056316357,9.02990102416136,33.832343966101,29.7983833333333,1.37092995643616,67.5375540277116,13.6296293654077,36.924419825549,-0.254576027393341,0.208267122507095,,,,,58.32795173,,1.36551715396161,1802212206904.68,-0.331864446401596,0.196433380246162,-0.187204733490944,0.151492103934288,-0.181910037994385,0.192346945405006,6.24105978012085,3.85384917,,51.9,14.727,6.433,74.332,205188205.0,29198282.0,0.458866268396378,0.128818243741989,28.3564057690353,8783.21542363841
Brazil,2016-01-01,28.2549706035075,60.0710325503043,8358140.0,1761.0,5.72277447891232,-0.445450931787491,0.136510595679283,99.7,45.46,,447077.3,1069581.2,24.7494751224555,8.73914352329393,40.6983614489962,38.6378916666667,1.28637003898621,73.4188038096758,13.7104309816062,36.4916011293298,-0.248414695262909,0.199749022722244,,,,72.9470833333333,60.87254007,3.087984,1.34797541299482,1795693482652.52,-0.381035059690475,0.203295975923538,-0.201229780912399,0.160967916250229,-0.189951747655869,0.197488069534302,6.314040184021,3.94843698,,53.4,14.051,6.538,74.442,206859578.0,28873460.0,0.451864898204803,0.125269636511803,29.5891544359624,8680.736468738807
Brazil,2017-01-01,28.3410663137971,59.8328814784151,8358140.0,1761.0,5.24072442627874,-0.559335768222809,0.123801618814468,99.8,45.33,,455684.8,1085923.233,24.9463349501205,3.44637335032669,41.7138078720244,37.8592166666667,1.11749994754791,83.6692026509366,13.605228515206,36.2476538726346,-0.316740095615387,0.199835479259491,0.56,,,72.0833333333333,67.47128452,,1.41402166797586,2063514977334.32,-0.480093955993652,0.201735362410545,-0.305652469396591,0.154258608818054,-0.130867004394531,0.191425934433937,6.32047986984253,3.9531467,,53.3,14.159,6.493,74.827,208504960.0,28546414.0,0.449006587266922,0.123326100409031,30.5930372112011,9896.71889500528
Brazil,2018-01-01,28.4156284771492,59.7084279516735,8358140.0,1761.0,5.60355666981536,-0.480606287717819,0.126671716570854,99.7,46.95,,433838.8,1054181.831,25.1451389902538,3.66485028376729,33.1023342480424,31.7740333333333,1.16769003868103,86.6078841199146,13.9401079935106,35.453999893748,-0.520446002483368,0.200503990054131,0.545723736286163,,,75.45,70.43428254,2.99,1.46967772350671,1916933898038.36,-0.459640145301819,0.202375143766403,-0.302387714385986,0.146176517009735,-0.293125450611115,0.19148088991642,6.08851003646851,3.88923764,,53.9,14.133,6.516,75.109,210166592.0,28227475.0,0.37796550989151,0.1253712028265,26.6360125717887,9121.02099480378
Brazil,2019-01-01,28.490129502497,59.5585261792696,8358140.0,1761.0,5.58094472167748,-0.407679289579391,0.134961605072021,99.8,47.58,,434318.0,1069918.901,25.3385176606278,3.73297621216894,31.9030727508498,31.295925,1.21096003055573,92.5652531882782,13.7376948362641,34.7874528376371,-0.233971297740936,0.211166545748711,,124.0,,76.75375,73.91243991,,1.38279724638797,1873288205186.45,-0.714393615722656,0.20880027115345,-0.224174305796623,0.148520514369011,-0.121404096484184,0.190103381872177,5.96346998214722,3.91701889,,53.5,13.633,6.572,75.338,211782878.0,27904512.0,0.302083343267441,0.119539760053158,20.8104641962605,8845.324149322638
Brazil,2020-01-01,28.5646185634603,59.4174780513368,8358140.0,1761.0,5.39831730605089,-0.428935021162033,0.143402382731438,99.7027130126953,50.05,,414138.8,1064709.126,25.5076253807665,3.21176803803376,21.1971796870516,26.2813,1.14525997638702,98.7098819546545,12.7193878571982,38.4811610303133,-0.465359300374985,0.231793165206909,0.551497936248779,,,78.3375,81.34269353,,1.32666026860555,1476107231194.11,-0.445607244968414,0.208693087100983,-0.231702029705048,0.146567493677139,-0.111011527478695,0.202663421630859,5.77150011062622,4.6151557,,48.9,13.078,7.42,74.009,213196304.0,27559886.0,0.28843942284584,0.125225871801376,22.384065397269,6923.699911768218
Brazil,2021-01-01,28.6390944636007,59.2705274977447,8358140.0,,5.45098191520117,-0.498797684907913,0.159935042262077,99.4621200561523,,,,,25.6428132335663,8.30165975585673,16.7282511572977,22.90315,,86.094982204685,14.3168482071886,32.1990941131946,-0.492295622825623,0.231412395834923,,,,80.3795833333333,80.68989314,,1.16368211072875,1649622821885.14,-0.419696539640427,0.212381526827812,-0.300649881362915,0.155328094959259,-0.121613994240761,0.206776097416878,,,,52.9,12.883,8.326,72.75,214326223.0,27182995.0,0.255604922771454,0.127000063657761,,7696.7848301285085
Brazil,2022-01-01,,,,,6.26011405134323,-0.566063046455383,0.15816031396389,,,,,,,9.28010608956873,28.7364912044128,26.1357916666667,,80.4135489771561,14.9699486002831,34.7002854535069,-0.587532162666321,0.244467124342918,,,,80.5245833333333,80.52775094,3.2,1.05342201124086,1920095779022.73,-0.331465899944305,0.21676841378212,-0.257250934839249,0.161117270588875,-0.220437631011009,0.212983131408691,,,,52.0,,,,215313498.0,26795765.0,0.214864358305931,0.124765604734421,,8917.674910574951
China,1960-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59716249310.9742,,,,,,,,,,,20.86,25.43,33.275,667070000.0,558984648.0,,,,89.520214236848
China,1961-01-01,36.4657950097196,,9388250.0,,,,,,,,,,70.3357920805262,,,,,,,,,,,,,,,,,50056685957.359,,,,,,,,,,,18.02,14.24,40.468,660330000.0,550002064.0,,,,75.80556079136038
China,1962-01-01,36.7587143503848,,9388250.0,645.0,,,,,,,,,70.9152397944239,,,,,,,,,,,,,,,,,47209186415.3555,,,,,,,,,,,37.01,10.02,50.818,665770000.0,551084460.0,,,,70.90915243305571
China,1963-01-01,37.0622853034378,,9388250.0,645.0,,,,,,,,,72.6796793864671,,,,,,,,,,,,,,,,,50706614526.1472,,,,,,,,,,,43.37,10.04,51.408,682335000.0,561172774.0,,,,74.31337176921483
China,1964-01-01,37.3658562564908,,9388250.0,645.0,,,,,,,,,74.3860676909967,,,,,,,,,,,,,,,,,59708125203.8643,,,,,,,,,,,39.14,11.5,52.156,698355000.0,570563019.0,,,,85.4982425898924
China,1965-01-01,37.7706175272282,,9388250.0,645.0,,,,,,,,,76.1787340558677,,,,,,,,,,,,,,,,,70436008642.4251,,,,,,,,,,,37.88,9.5,52.912,715185000.0,585836641.0,,,,98.48641769951143
China,1966-01-01,38.1540755731899,,9388250.0,645.0,,,,,,,,,78.3319575000666,,,,,,,,,,,,,,,,,76720005491.8964,,,,,,,,,,,35.05,8.83,53.637,735400000.0,603653090.0,,,,104.32418478636986
China,1967-01-01,38.5375336191516,,9388250.0,645.0,,,,,,,,,80.3717412723351,,,,,,,,,,,,,,,,,72881364882.4909,,,,,,,,,,,33.96,8.43,54.351,754550000.0,620353282.0,,,,96.58917882511552
China,1968-01-01,38.9209916651133,,9388250.0,645.0,,,,,,,,,82.497803104945,,,,,,,,,,,,,,,,,70846276051.4727,,,,,,,,,,,35.59,8.21,55.057,774510000.0,637762514.0,,,,91.47238389623466
China,1969-01-01,39.4109658349533,,9388250.0,645.0,,,,,,,,,84.7894975101856,,,,,,,,,,,,,,,,,79705614854.7674,,,,,,,,,,,34.11,8.03,55.738,796025000.0,656497738.0,,,,100.1295372064538
China,1970-01-01,39.9009400047932,,9388250.0,645.0,,,,,,,,,87.1637419114318,,,,,,,,,,,,,,,,,92602634891.6589,,,,,,,,,,,33.43,7.6,56.607,818315000.0,675928190.0,,,,113.16257784796674
China,1971-01-01,40.3962399808271,,9388250.0,645.0,,,,,,151.989347346645,,,89.5912443746172,,,,,,,,,,,,,,,,,99800593790.9886,,,,,,,1.38873994350433,,,,30.65,7.32,57.565,841105000.0,695661123.0,,,,118.6541440022216
China,1972-01-01,40.8883444731446,,9388250.0,645.0,,,,,,163.911928819183,,,91.8200942667696,,,,,,,,,,,,,,,,,113689308020.343,,,,,,,1.60476005077362,,,,29.77,7.61,58.418,862030000.0,713898765.0,,,,131.88555853084347
China,1973-01-01,41.4858999281016,,9388250.0,645.0,,,,,,175.933736988911,,,93.9408302931856,,,,,,,,,,,,,,,,,138543170458.064,,,,,,,1.65082001686096,,,,27.93,7.04,59.389,881940000.0,730387430.0,,,,157.08911088970223
China,1974-01-01,42.1910366681756,,9388250.0,645.0,,,,,,174.233353695785,,,95.9017921337843,,,,,,,,,,,,,,,,,144188970821.072,,,,,,,1.76115000247955,,,,24.82,7.34,60.168,900350000.0,744661478.0,,,,160.14768792255455
China,1975-01-01,42.6820759992544,,9388250.0,645.0,,,,,,199.039715406566,,,97.6108433414108,,,,,,,,,,,,,,,,,163429530659.638,,,,,,,1.70850002765656,,,,23.01,7.32,60.917,916395000.0,756942270.0,,,,178.3396140961463
China,1976-01-01,43.309811019093,,9388250.0,645.0,,,,,,204.030364731354,,,99.132958751631,,,,,,,,,,,,,,,,,153939265947.775,,,,,,,1.81657004356384,,,,19.91,7.25,61.796,930685000.0,768187399.0,,,,165.4042623957354
China,1977-01-01,43.9375460495833,,9388250.0,645.0,,,,,,220.657053065594,,,100.493169653556,,,,,,,,,,,,,,,,,174935933078.663,,,,,,,1.74953997135162,,,,18.93,6.87,62.538,943455000.0,778161684.0,,,,185.420537363905
China,1978-01-01,44.5738023593321,,9388250.0,645.0,,,,,,246.555772277797,,,101.846989588049,,,,,,,,,,,,,,,,,218502169137.562,,,,,,,1.95884001255035,,,,18.25,6.25,63.218,956165000.0,785011465.0,,,,228.51931323313656
China,1979-01-01,45.0603147551461,,9388250.0,645.0,,,,,,267.374265354668,,,103.214656618646,,,,,,,,,,,,,,,,,263711728825.005,,,,,,,2.14805006980896,,,,17.82,6.21,63.865,969005000.0,788605339.0,,,,272.1469226939025
China,1980-01-01,45.5467206348361,,9388250.0,645.0,,,,,,281.624687256366,,,104.517348813677,,1.24163940019064,,,,,,,,,,,,,,,306165314855.846,,,,,,,1.91190004348755,,,,18.21,6.34,64.42,981235000.0,791287529.0,,,,312.0203772346543
China,1981-01-01,46.1117886720102,,9388250.0,645.0,,,,,,285.817775698396,,,105.864777780737,,2.62034423009397,,,,,,,,,,,,,,,289576581830.449,,,,,,,1.94880998134613,,,,20.91,6.36,64.975,993885000.0,793935216.0,,,,291.35823745247086
China,1982-01-01,47.1353021063563,,9388250.0,645.0,1.59758433421409,,,,,299.197921933712,,,107.435358027321,,7.35067213106412,,,,,,,,,,,,,,,283928672988.111,,,,,,,2.03448009490967,,,,22.28,6.6,65.463,1008630000.0,797806157.0,,,,281.4993337379525
China,1983-01-01,48.2441349559289,,9388250.0,645.0,1.46776573698588,,,,,317.020257790894,,,108.999014725854,,5.9740966695744,,,,,,,,,,,,,,,304748904221.289,,,,,,,2.07692003250122,,,,20.19,6.9,65.904,1023310000.0,802837860.0,,,,297.8070225262032
China,1984-01-01,49.4806806380316,,9388250.0,645.0,1.80665739264996,,,,,336.411641308803,,,110.438580140069,,2.14955956380812,,,,,,,,,,,,,,,313728547706.897,,,,,,,1.99863004684448,,,,19.9,6.82,66.3,1036825000.0,806618745.0,,,,302.5858247118819
China,1985-01-01,50.7386360610337,,9388250.0,645.0,1.80063115551412,,,,,362.812071852641,,,111.952706840998,,-2.07731742028397,,,,,,,,,,,,,,,309835803013.587,,,,,,,2.00814008712769,,,,21.04,6.78,66.643,1051040000.0,810625110.0,,,,294.7897349421401
China,1986-01-01,51.389343061806,,9388250.0,645.0,2.03085242167784,,,,,391.351624968363,,,113.630335792081,,3.10596122702334,,,,,,,,,,,,,,,300514204520.969,,,,,,,2.06154990196228,,,,22.43,6.86,66.97,1066790000.0,815464944.0,,,,281.699495234272
China,1987-01-01,51.9549436795995,,9388250.0,645.0,2.11624098286936,,,,,426.554493166734,,,115.467206348361,7.23383553065609,2.70024322573094,,,,,,,,,,,,,,,327089403146.073,,,,,,,1.80425000190735,,,,23.33,6.72,67.288,1084035000.0,821058949.0,,,,301.7332495224536
China,1988-01-01,52.5523926184326,,9388250.0,645.0,2.0745643168135,,,,,461.797518222997,,,117.341357547999,18.8118179448753,-2.77203311299573,,,,,,,,,,,,,,,407844670393.058,,,,,,,1.76417994499207,,,,22.37,6.64,67.581,1101630000.0,826508924.0,,,,370.2192845084629
China,1989-01-01,53.2032061353287,,9388250.0,645.0,1.86570303528333,,,,,487.373173021052,,,119.154261976407,18.2456383621648,2.52069311954231,,,,,,,,,,,,,,2.44710131532583,456289122063.159,,,,,,,,,,,21.58,6.54,67.838,1118650000.0,831145763.0,,,,407.8926581711518
China,1990-01-01,53.8645647484888,16.7380065507416,9388250.0,645.0,2.5868945970544,,,,33.91,510.619854913516,2173364.2,3238858.656,120.915506084734,3.05229012075233,3.45164466688337,,,,,,,,,,,,0.0,,2.45401611552735,394565747349.055,,,,,,,,,,32.2,21.06,6.67,68.005,1135185000.0,835019382.0,,,,347.57836594833
China,1991-01-01,54.4701089127367,16.9495471466993,9388250.0,645.0,2.68521029121158,,,,33.08,548.953753106589,2302185.2,3386235.935,122.576625036615,3.55668565220452,1.80431185412197,,,,,,,,,,,,0.0,,2.31124341155315,413375445354.473,,,,,,,,,,,19.68,6.7,68.169,1150780000.0,836478966.0,,,,359.21326869990185
China,1992-01-01,54.7827337363193,17.161087742657,9388250.0,645.0,3.78860264877744,,,,32.75,604.693683099136,2418175.3,3515192.811,124.088088834447,6.35398134024869,0.415635120093234,,,,,,,,,,,,0.0,,2.44954206753443,493136961883.002,,,,,,,1.65455996990204,,,,18.27,6.64,68.734,1164970000.0,836448460.0,,,,423.3044300565697
China,1993-01-01,55.1991052645594,17.3726283386148,9388250.0,645.0,3.75198704061249,,,,31.51,662.63704558569,2645411.7,3744912.203,125.522861023087,14.6100786356602,-3.65137209028093,,,,,,,,,,,,0.00016868,,1.92806687404062,619111946511.628,,,,,,,1.65785002708435,,,33.9,18.09,6.64,69.216,1178440000.0,835478607.0,,,,525.3656923658634
China,1994-01-01,55.6901445956382,17.5841689345725,9388250.0,645.0,5.8333732312992,,,,31.1,727.107359659684,2767666.4,3904475.172,126.949644502437,24.2569897243361,-7.98974415244281,,,,,,,,,,,,0.001168115,,1.69347959870483,564321854521.013,,,,,,,1.98571002483368,,,,17.7,6.49,69.52,1191835000.0,833998460.0,,,,473.48991640706384
China,1995-01-01,55.6902039146848,17.7957284858504,9388240.0,645.0,6.03867063174286,,,,29.35,770.280241190849,3088620.2,4307873.902,128.336621134526,16.7912251650916,-1.41264819218145,,,,,,,,,,,,0.00495471,,1.68623388691537,734484834573.582,,,,,,,1.84192001819611,,,,17.12,6.57,70.008,1204855000.0,831819843.0,,,2.24571072330302,609.6043379274536
China,1996-01-01,55.6944173715386,18.0072884878193,9388230.0,645.0,4.99983030540205,-0.271189510822296,0.188621625304222,,30.54,821.080859102296,3070505.1,4328947.13,129.688982907321,8.31316028893909,3.35497047614036,,0.563239991664886,,,,-0.348653882741928,0.168259218335152,,,,,0.013081692,,1.65272667000964,863749314718.538,-0.0978488251566887,0.373912304639816,-0.545589983463287,0.194236099720001,-0.266652703285217,0.277094334363937,1.85338997840881,,,35.2,16.98,6.56,70.266,1217550000.0,828956742.0,-1.36154520511627,0.208055749535561,2.0687962298406,709.4158882333686
China,1997-01-01,55.6944440006263,18.2188295344277,9388230.0,645.0,8.92552237799233,,,,29.99,852.740686543503,3134112.6,4324409.747,131.023100200996,2.78646505531882,6.91169889617116,,0.638729989528656,,,,,,,,,,0.032394861,,1.63265067284541,961601980984.623,,,,,,,,,,,16.57,6.51,70.672,1230075000.0,825589438.0,,,2.10615361955854,781.7425612134407
China,1998-01-01,55.694470629714,18.430370581036,9388230.0,645.0,8.70531698027833,-0.353955000638962,0.172851055860519,,29.53,870.617222318398,3236278.6,4442509.102,132.286384121395,-0.773186011549318,7.3564784410471,,0.646889984607697,,,,-0.198783293366432,0.205459833145142,,,,,0.168540297,,1.65508069090551,1029060747620.65,-0.394105225801468,0.345668405294418,-0.476805359125137,0.197575494647026,-0.267708390951157,0.271897494792938,1.84432995319366,,,,15.64,6.5,71.172,1241935000.0,821328874.0,-1.43743777275085,0.21355502307415,,828.5946910431303
China,1999-01-01,55.6944972588017,18.6419116276444,9388230.0,645.0,8.97587377405018,,,,30.29,913.963447975829,3153661.1,4375022.621,133.436760709953,-1.40147268276465,7.20405034626707,,0.749629974365234,,,,,,,,,,0.708187957,,1.87146591412577,1094010482677.39,,,,,,,1.88803994655609,,,38.7,14.64,6.46,71.419,1252735000.0,815968942.0,,,,873.2976109691116
China,2000-01-01,55.694583211727,18.8534727562839,9388220.0,645.0,9.4917305121447,-0.208548709750175,0.166502684354782,96.7450561523438,29.63,992.943384720171,3346525.8,4567274.433,134.492481002789,0.347811226864587,3.71066408281746,,0.893159985542297,,,,-0.158842876553535,0.203009098768234,,,,,1.775913207,,1.83575968454189,1211331651829.85,-0.20991687476635,0.313380271196365,-0.51611715555191,0.162370502948761,-0.324955195188522,0.234316274523735,,0.99070781,,,14.03,6.45,71.881,1262645000.0,809645853.0,-1.38408052921295,0.202215626835823,,959.3604313404402
China,2001-01-01,55.7578718644915,19.1049681205612,9388214.2,645.0,9.67342938737463,,,96.9853134155273,28.36,1076.54912135865,3529081.3,4759814.089,135.473048750848,0.719125609120114,3.72666388064358,,0.940330028533936,,,,,,,,,,2.639650215,,1.98308624365796,1339400897153.44,,,,,,,,0.9747563,,,13.38,6.43,72.606,1271850000.0,800082679.0,,,,1053.1123144658882
