country,date,agricultural_land%,forest_land%,land_area,avg_precipitation,trade_in_services%,control_of_corruption_estimate,control_of_corruption_std,access_to_electricity%,renewvable_energy_consumption%,electric_power_consumption,CO2_emisions,other_greenhouse_emisions,population_density,inflation_annual%,real_interest_rate,risk_premium_on_lending,research_and_development_expenditure%,central_goverment_debt%,tax_revenue%,expense%,goverment_effectiveness_estimate,goverment_effectiveness_std,human_capital_index,doing_business,time_to_get_operation_license,statistical_performance_indicators,individuals_using_internet%,logistic_performance_index,military_expenditure%,GDP_current_US,political_stability_estimate,political_stability_std,rule_of_law_estimate,rule_of_law_std,regulatory_quality_estimate,regulatory_quality_std,government_expenditure_on_education%,government_health_expenditure%,multidimensional_poverty_headcount_ratio%,gini_index,birth_rate,death_rate,life_expectancy_at_birth,population,rural_population,voice_and_accountability_estimate,voice_and_accountability_std,intentional_homicides
Sri Lanka,1976-01-01,38.2076223887737,,62710.0,1712.0,4.89901043569675,,,,,73.1119749075676,,,221.817413490671,1.3295186805823,,,,,,,,,,,,,,,0.659239148428964,3591319857.31272,,,,,,,,,,,27.96,7.116,66.513,13910170.0,11378797.0,,,
Sri Lanka,1977-01-01,38.7976399298358,,62710.0,1712.0,5.04933029504119,,,,,75.1462739172086,,,225.786190400255,1.22487958802845,,,,,,,,,,,,,,,0.684373884143159,4104509582.86359,,,,,,,,,,,27.888,7.158,66.551,14159052.0,11568087.0,,,
Sri Lanka,1978-01-01,39.3717110508691,,62710.0,1712.0,10.459970804696,,,,,81.7214732397555,,,229.864710572476,12.141597276466,,,,,,,,,,,,,,,0.803000117192078,2733183856.50224,,,,,,,,,,,28.465,6.79,67.566,14414816.0,11762346.0,,,
Sri Lanka,1979-01-01,37.6176048477117,,62710.0,1712.0,11.4657761852546,,,,,89.7796495419365,,,234.099617285919,10.731921430873,,,,,,,,,,,,,,,0.834462748391777,3364611432.24149,,,,,,,2.56743001937866,,,,28.788,6.636,68.13,14680387.0,11963928.0,,,
Sri Lanka,1980-01-01,37.4581406474247,,62710.0,1712.0,14.4741175013482,,,,,95.3582609865264,,,238.297639929836,26.1454101014465,,,,,,,,,,,,,,,0.765779307649526,4024621899.57653,,,,,,,2.7041699886322,,,,28.146,6.468,68.661,14943645.0,12163081.0,,,
Sri Lanka,1981-01-01,37.4581406474247,,62710.0,1712.0,14.4624657112636,,,,,100.994031285648,,,242.368330409823,17.9689954960101,,,,,,,,,,,,,,,0.62679842362214,4415844155.84416,,,,,,,2.44220995903015,,,,27.726,6.299,69.212,15198918.0,12360368.0,,,
Sri Lanka,1982-01-01,36.6129803859034,,62710.0,1712.0,14.284170859291,,,,,110.306836309901,,,246.192840057407,10.8257491675687,,,,,,,,,,,,,,,0.544740925855015,4768765016.81884,,,,,,,2.55850005149841,,,,25.945,6.142,69.674,15438753.0,12557882.0,,,
Sri Lanka,1983-01-01,36.8043374262478,,62710.0,1712.0,13.6445402176844,,,,,115.656461862553,,,249.696093127093,13.9643880065001,,,,,,,,,,,,,,,0.889137424856704,5167913302.16745,,,,,,,2.39060997962952,,,,24.523,6.025,70.068,15658442.0,12739082.0,,,
Sri Lanka,1984-01-01,36.8521766863339,,62710.0,1712.0,10.915983103433,,,,,118.821285289717,,,253.110779779939,16.6382537479217,,,,,,,,,,,,,,,0.922430502256969,6043474842.76729,,,,,,,2.16526007652283,,,,23.768,5.863,70.649,15872577.0,12915675.0,,,
Sri Lanka,1985-01-01,36.9159623664487,,62710.0,1712.0,11.7504879569669,,,,,128.819069050128,,,256.615180991867,1.48118012235429,,,,,,,,,,,,,,,3.16076982294072,5978460972.01767,,,,,,,2.5761399269104,,,32.5,23.004,5.827,70.969,16092338.0,13097071.0,,,
Sri Lanka,1986-01-01,37.0913729867645,,62710.0,1712.0,12.567466721113,,,,,137.455612653393,,,260.213602296284,7.97636193570627,,,,,,,,,,,,,,,2.69665801174543,6405210563.88294,,,,,,,2.805419921875,,,,22.076,5.738,71.421,16317995.0,13283337.0,,,
Sri Lanka,1987-01-01,37.2189443469941,,62710.0,1712.0,12.8909081854772,,,,,138.090336945861,,,263.867628767342,7.71716560559269,,,,,,,,,,,,,,,3.39314670882408,6682167119.56522,,,,,,,2.64433002471924,,,,21.472,5.825,71.457,16547139.0,13472350.0,,,
Sri Lanka,1988-01-01,37.2667836070802,,62710.0,1712.0,12.7007210346399,,,,,142.067336698276,,,267.481039706586,13.9915489002075,,,,,,,,,,,,,,,2.37118324909227,6978371581.26375,,,,,,,2.82635998725891,,,,20.828,5.882,71.549,16773736.0,13659524.0,,,
Sri Lanka,1989-01-01,37.3146228671663,,62710.0,1712.0,13.0437551999914,,,,,139.312530623596,,,270.93884547919,11.5675360890558,,,,,,,,,,,,,,,1.79859542421127,6987267683.77254,,,,,,,2.7551600933075,,,,20.86,6.649,69.761,16990575.0,13838653.0,,,
Sri Lanka,1990-01-01,37.2986764471376,37.4793493860628,62710.0,1712.0,13.4302610842869,,,,78.09,152.521835790946,3839.2,23708.9147,274.343709137299,21.495252052759,,,,96.5806255127663,19.0208338512791,24.6360912910524,,,,,,,0.0,,2.32848743256346,8032551173.24014,,,,,,,2.41092991828918,,,32.4,20.586,5.923,71.927,17204094.0,14015315.0,,,11.5379513736672
Sri Lanka,1991-01-01,37.3465157072237,37.1860787753149,62710.0,1712.0,14.5450039506727,,,,77.96,158.756625002957,3985.4,23553.78282,277.732355286238,12.1856307214389,,,,98.4833957754233,18.3047979696249,25.510749439364,,,,,,,0.0,,3.082087848635,9000362581.58086,,,,,,,2.91558003425598,,,,20.483,6.086,71.751,17416596.0,14191042.0,,,
Sri Lanka,1992-01-01,37.3784085472811,36.8928081645671,62710.0,1712.0,14.8874906564996,,,,75.28,167.154085938648,5248.3,25319.87805,281.046994099825,11.3834370512206,,,,95.3619119503954,17.9534568745988,23.9797969822448,,,,,,,0.0,,3.36763990096007,9703011635.86585,,,,,,,,,,,20.36,5.88,72.53,17624457.0,14363227.0,,,
Sri Lanka,1993-01-01,36.9956944665922,36.5995375538192,62710.0,1712.0,14.5927191939463,,,,74.19,183.556120460611,5091.3,25636.94188,284.254680274278,11.7467370174946,,,,96.7978140982655,17.4699988990422,22.8388698167406,,,,,,,0.0,,3.43178565351856,10338679635.7616,,,,,,,,,,,19.761,5.786,73.052,17825611.0,14529834.0,,,
Sri Lanka,1994-01-01,37.0435337266784,36.3062669430713,62710.0,1712.0,15.4136027841772,,,,70.58,200.591347511934,5766.8,26414.27791,287.222835273481,8.44871248698348,,,,94.8553232346257,17.1679756304785,24.3020010913788,,,,,,,0.002765448,,3.72933805803649,11717604208.8223,,,,,,,3.10853004455566,,,,19.289,5.981,72.882,18011744.0,14684435.0,,,
Sri Lanka,1995-01-01,37.0913729867645,36.0129963323234,62710.0,1712.0,15.4901084076872,,,,69.94,216.530568548979,5816.4,26531.99793,289.867198214001,7.67484873449805,,,,94.6498205974494,17.7520171555561,25.9507736173424,,,,,,,0.005484436,,5.86113224274153,13029697560.9756,,,,,,,2.95760011672974,,,35.4,18.88,6.343,72.26,18177572.0,14822356.0,,,8.87907337462139
Sri Lanka,1996-01-01,37.1073194067932,35.7197257215755,62710.0,1712.0,14.173860022489,-0.0565393306314945,0.262076586484909,,64.42,204.993792879642,8355.3,26424.22198,292.178376654441,15.9358310447214,,,0.183559998869896,92.343984335944,16.950690509915,24.9761758456924,-0.183629289269447,0.173903718590736,,,,,0.054464499,,5.51978316113981,13897738375.2488,-1.77829897403717,0.373912304639816,0.161260232329369,0.212429106235504,0.0647299662232399,0.311746507883072,3.34360003471375,,,,18.39,6.469,72.261,18322506.0,14943469.0,-0.269144207239151,0.208809837698936,9.68753946649001
Sri Lanka,1997-01-01,37.1232658268219,35.4264551108276,62710.0,1712.0,14.4310105253486,,,,65.91,230.092237988765,8340.5,24465.73443,294.197464519215,9.57369626405162,,,,86.105931670321,16.0076920311995,22.8316739153877,,,,,,,0.162464548,,4.63060207374592,15091913883.7091,,,,,,,,,,,17.937,6.651,72.136,18449123.0,15049503.0,,,10.0329975043528
Sri Lanka,1998-01-01,37.1392122468506,35.1331845000797,62710.0,1712.0,14.4237946179517,-0.083364762365818,0.227055490016937,,64.15,249.234973625595,8608.4,21960.80837,295.978280975921,9.36424300683229,,,,89.1958239111343,14.4764269842611,21.76483763038,-0.462085247039795,0.222487077116966,,,,,0.296351104,,4.64346408117958,15794972847.1683,-1.48284018039703,0.345668405294418,0.0642771571874619,0.221403405070305,0.155283033847809,0.33275631070137,3.05141997337341,,,,17.458,6.799,72.081,18560798.0,15143569.0,-0.150950506329536,0.214446097612381,
Sri Lanka,1999-01-01,37.3943549673098,34.8399138893318,62710.0,1712.0,15.1887418716068,,,,63.25,262.929402036195,9496.3,21364.16622,297.726215914527,4.69170563048438,,,,95.1081546127673,15.0120754491787,21.2193355473917,,,,,,,0.348414425,,4.0301638395602,15656327859.5696,,,,,,,,,,,17.703,6.657,72.618,18670411.0,15235802.0,,,10.2782951516628
Sri Lanka,2000-01-01,37.4740870674534,34.546643278584,62710.0,1712.0,15.6768556020014,-0.199228778481483,0.221239894628525,70.342399597168,64.16,294.838656522072,10928.9,20640.53357,299.415898580769,6.17627591012045,,,0.143920004367828,96.9040326453759,14.5027655060765,22.9886867106222,-0.342374563217163,0.216711580753326,,,,,0.647410011,,5.03387296841704,16330814179.9766,-1.90411269664764,0.342506408691406,0.159529581665993,0.170139908790588,0.158748269081116,0.262556582689285,,2.27740312,,,18.189,8.101,70.355,18776371.0,15325274.0,-0.190723955631256,0.202820122241974,
Sri Lanka,2001-01-01,37.4900334874821,34.4464997608037,62710.0,1712.0,19.7140605400889,,,63.6,62.93,290.693449223122,10848.0,20392.06011,301.710652208579,14.15845579912,0.514847020995709,0.550000000000001,,103.219274149885,14.6255003915026,23.8133775946818,,,,,,,0.793821864,,4.28699058949232,15749753804.8344,,,,,,,,2.20427012,,,18.806,7.958,70.787,18920275.0,15445566.0,,,
Sri Lanka,2002-01-01,37.5697655876256,34.3463562430234,62710.0,1712.0,17.2502878527832,-0.216593146324158,0.195581659674644,80.7,62.1,302.343602463268,11385.2,21248.59054,304.747360867485,9.55103167007251,4.67658524491004,0.696666666666701,,105.524990754701,14.0203617835683,22.9069749065198,-0.0727162584662437,0.184152603149414,,,,,1.050422706,,3.34258944021437,16536535647.0834,-0.777628898620605,0.300926953554153,0.338851630687714,0.186060398817062,0.124769225716591,0.222742363810539,,2.23059106,,40.2,18.914,7.86,71.117,19110707.0,15604083.0,-0.0885490924119949,0.164575070142746,
Sri Lanka,2003-01-01,37.7930154680274,34.2462127252432,62710.0,1712.0,16.3636605394443,-0.272020310163498,0.190473884344101,74.9720153808594,61.31,324.920557131001,12412.3,22420.35208,307.81661616967,6.31463787051174,1.46867912780351,2.25416666666663,,102.270712023476,12.7106758527447,20.4778355504733,-0.271150827407837,0.190472021698952,,,,,1.458580228,,2.86891182725842,18881765437.2151,-0.833158433437347,0.29205846786499,0.244941875338554,0.188792765140533,0.0347307622432709,0.190169274806976,,2.07616782,,,18.885,7.765,71.373,19303180.0,15764135.0,-0.0924526825547218,0.157153591513634,
Sri Lanka,2004-01-01,36.8362302663052,34.1460692074629,62710.0,1712.0,16.6216899606426,-0.167387902736664,0.184635117650032,76.5168075561523,61.61,352.480660894569,12868.2,22553.30792,310.802599266465,7.57592582995856,0.611364964122661,1.7525,0.182099997997284,102.328536698869,13.4659689569891,20.7110918525129,-0.439886003732681,0.193942978978157,,,,,1.44615998,,2.99735847919569,20662525941.2985,-1.01044058799744,0.286855816841125,0.21113657951355,0.176368087530136,-0.0833611190319061,0.195534750819206,,2.20044851,,,18.771,9.451,67.091,19490431.0,15919979.0,-0.164139300584793,0.150907725095749,
Sri Lanka,2005-01-01,40.0255142720459,34.0459256896827,62710.0,1712.0,14.868740961284,-0.339861780405045,0.169502541422844,78.0740814208984,60.08,397.481613425648,13984.4,24497.85696,313.72773082443,11.6396860971118,0.312845406913684,1.73750000000003,,90.6049131149854,13.7325290221471,20.1959652345785,-0.312482684850693,0.174616992473602,,,,,1.792046794,,2.6395333951407,24405791044.7761,-1.15223681926727,0.278116136789322,0.158469423651695,0.160157606005669,-0.423394441604614,0.161629840731621,,2.11068869,,,18.821,7.489,72.118,19673866.0,16072958.0,-0.206795960664749,0.149609610438347,6.19603691516451
Sri Lanka,2006-01-01,38.9092648700367,33.9457821719024,62710.0,1712.0,14.2098552964417,-0.194801017642021,0.157589346170425,82.05,62.18,399.532860080563,12404.9,22944.12932,316.86662414288,10.0201836057035,1.41356267376407,1.8658333333333,0.174199998378754,88.6994841221229,14.5772591775899,21.1477261899901,-0.162567287683487,0.17651692032814,,,,,2.537566129,,2.79877359903086,28279802405.9138,-1.42155075073242,0.252854287624359,0.177752673625946,0.153212860226631,-0.272532343864441,0.185271769762039,,2.0282886,,39.7,19.203,7.576,71.969,19870706.0,16236751.0,-0.310158848762512,0.119718834757805,10.2864991309317
Sri Lanka,2007-01-01,38.1119438686015,33.8456386541221,62710.0,1712.0,13.5292664527545,-0.146113589406013,0.161411449313164,80.0,60.2,415.366467524842,13591.6,23887.84848,320.182666241429,15.8421114924843,2.67321360043593,0.4733333333334,,84.9944169483341,14.2216085895166,20.0467042670386,-0.0764035955071449,0.197559341788292,,,,,3.88,2.4,3.26060835702917,32350238760.4239,-1.75128364562988,0.244294539093971,0.131876915693283,0.153203338384628,-0.297004073858261,0.186066567897797,,1.9162128,,,18.979,7.631,72.049,20078655.0,16409883.0,-0.435254871845245,0.116779685020447,
Sri Lanka,2008-01-01,41.3809599744857,33.7454951363419,62710.0,1712.0,12.3111003459365,-0.218608349561691,0.158762663602829,82.8625564575195,61.58,420.050771868557,12810.7,24157.25163,323.48338383033,22.5644955300126,2.20469047473136,-0.0224999999999973,0.114440001547337,,13.2773344349014,19.2117908296268,-0.12021116912365,0.201516449451447,,,,,,,3.24360178402603,40713826215.0093,-1.79859554767609,0.246047765016556,-0.0007716653053648,0.146254241466522,-0.385201990604401,0.171589463949203,,1.7221359,,,18.468,7.77,71.729,20285643.0,16582093.0,-0.464874476194382,0.113508991897106,9.86904900843047
Sri Lanka,2009-01-01,41.6201562749163,33.6453516185616,62710.0,1712.0,10.4950232524767,-0.396393328905106,0.163858979940414,87.09,63.51,417.674092835549,12291.4,23307.97879,326.62218147026,3.46496322106074,9.2480117913198,2.7375,,86.063491912486,12.8003204769597,20.9584196862527,-0.152532562613487,0.195807263255119,,,,,,,3.16189871004304,42066224093.0065,-1.34090304374695,0.246055126190186,-0.101635470986366,0.143224909901619,-0.294943988323212,0.162652969360352,2.05590009689331,1.70255017,,36.1,17.907,8.987,69.187,20482477.0,16746064.0,-0.480314403772354,0.115316621959209,5.3655621184284
