country,date,agricultural_land%,forest_land%,land_area,avg_precipitation,trade_in_services%,control_of_corruption_estimate,control_of_corruption_std,access_to_electricity%,renewvable_energy_consumption%,electric_power_consumption,CO2_emisions,other_greenhouse_emisions,population_density,inflation_annual%,real_interest_rate,risk_premium_on_lending,research_and_development_expenditure%,central_goverment_debt%,tax_revenue%,expense%,goverment_effectiveness_estimate,goverment_effectiveness_std,human_capital_index,doing_business,time_to_get_operation_license,statistical_performance_indicators,individuals_using_internet%,logistic_performance_index,military_expenditure%,GDP_current_US,political_stability_estimate,political_stability_std,rule_of_law_estimate,rule_of_law_std,regulatory_quality_estimate,regulatory_quality_std,government_expenditure_on_education%,government_health_expenditure%,multidimensional_poverty_headcount_ratio%,gini_index,birth_rate,death_rate,life_expectancy_at_birth,population,rural_population,voice_and_accountability_estimate,voice_and_accountability_std,intentional_homicides,year
"Congo, Rep.",2021-01-01,31.2679355783309,64.2196193265007,341500.0,,,-1.39148437976837,0.158911108970642,49.6572036743164,,,,,17.0887437774524,1.7156427545126,,,,,,,-1.32001793384552,0.234023556113243,,,,37.4554166666667,,,2.47848232699844,14825708810.7046,-0.229479312896729,0.234690770506859,-1.09848213195801,0.15783654153347,-1.23300182819366,0.195383131504059,3.67454195022583,,,,30.691,7.063,63.519,5835806.0,1850943.0,-1.23674309253693,0.121196508407593,,2021
Costa Rica,2010-01-01,35.6247551899726,56.231884057971,51060.0,2926.0,18.3511782673133,0.66439163684845,0.186136975884438,98.995734,40.39,1869.65141666876,7105.5,13252.16003,90.5258911084998,5.66275708420021,9.81159312923439,,0.479900002479553,,12.9525420584707,25.6136283333073,0.298928886651993,0.221109047532082,0.597758889198303,,35.6,,36.5,2.91,,37658614803.848,0.691537201404572,0.260473906993866,0.535760879516602,0.166154816746712,0.586027026176453,0.202061042189598,6.56574010848999,5.80644417,30.9422032877302,48.0,16.04,4.552,78.67,4622252.0,1306433.0,1.03988945484161,0.135107636451721,11.4013700898794,2010
Costa Rica,2021-01-01,35.4680767724246,59.7579318448884,51060.0,,20.6784561285204,0.470483005046844,0.167012557387352,100.0,,,,,100.939228358794,1.72647755109241,3.06530709370717,,0.275310009717941,,13.9991922762937,30.0622276571407,0.224117517471313,0.256682753562927,,,,90.0041666666667,82.74901607,,,64960725734.2362,0.860289990901947,0.234690770506859,0.424208134412766,0.16333532333374,0.438738018274307,0.220166966319084,6.28171014785767,,,48.7,11.873,7.192,77.023,5153957.0,957348.0,1.08112514019012,0.129606321454048,11.4087098514792,2021
Cote d'Ivoire,2010-01-01,64.7798742138365,12.4703773584906,318000.0,1348.0,11.9471612824488,-1.17285454273224,0.15887314081192,58.3670883178711,75.42,209.043144895261,6350.6,19242.19108,66.4152264150943,1.22645612135479,3.54338989640227,,,,10.213762113664,10.6252444022858,-1.29745149612427,0.177766993641853,0.303838104009628,,,,2.7,2.53,1.12710510056221,34936307964.5293,-1.5838942527771,0.243547096848488,-1.23600256443024,0.135604336857796,-0.926222562789917,0.150725036859512,3.24651002883911,0.5876016,,,38.815,11.187,55.023,21120042.0,11123926.0,-1.04839730262756,0.112777724862099,,2010
Cote d'Ivoire,2021-01-01,73.8993710691824,8.5654927672956,318000.0,,6.73156708556784,-0.395680397748947,0.147376239299774,71.136848449707,,,,,86.4095880503145,4.09195189692863,,,,,12.5591043603885,16.6016696633019,-0.537407279014587,0.19828474521637,,,,64.0191666666667,45.42553268,,0.910633112973165,71811075955.078,-0.715018510818481,0.234690770506859,-0.661812484264374,0.142813980579376,-0.268797159194946,0.16310703754425,3.37276005744934,,,35.3,33.934,9.001,58.598,27478249.0,13140099.0,-0.475123226642609,0.120299786329269,,2021
Croatia,2010-01-01,23.8331784718748,34.3077692802516,55964.0,1113.0,25.3906442849646,0.0231014657765627,0.141443595290184,100.0,29.75,3922.31086688238,19457.3,26151.57551,76.7533950396684,1.03055505333574,9.36043930222899,,0.732339978218079,65.5238997617549,19.4578777565372,41.9769059938939,0.581434488296509,0.225089997053146,0.693299353122711,,,,56.55,2.77,1.68119004403669,58819429750.2234,0.608463644981384,0.255335241556168,0.0804690346121788,0.143186181783676,0.489483296871185,0.185852661728859,4.22721004486084,6.69001961,31.1,32.4,9.8,11.8,76.4756097560976,4295427.0,1926284.0,0.476428359746933,0.133147686719894,1.41919233306521,2010
Croatia,2021-01-01,26.3759828448892,34.6963902787706,55960.0,,32.1125918092243,0.0379615686833858,0.146737322211266,100.0,,,,,69.3173695496783,2.55450699642041,,,1.24485003948212,90.9985011822133,20.1283011637995,41.0568707070736,0.553089022636414,0.21619725227356,,,,83.3445833333333,81.25396608,,2.01266537086965,69081236641.2469,0.621482789516449,0.22979348897934,0.275992751121521,0.140545859932899,0.493546575307846,0.206776097416878,5.20366954803467,,,28.9,9.4,16.2,76.4243902439025,3879000.0,1633912.0,0.601966202259064,0.103011690080166,0.812780755716158,2021
Cuba,2010-01-01,60.7027433295753,27.5460353250658,106440.0,1335.0,,0.308642894029617,0.189967378973961,97.7859573364258,15.61,1295.70059281247,28110.0,43297.94278,106.073064637354,,,,0.6076700091362,,,,-0.334806829690933,0.241073772311211,,,,,15.9,2.07,3.32685611242383,59562962962.963,0.349292427301407,0.249322861433029,-0.722509026527405,0.166649207472801,-1.67191302776337,0.208512559533119,12.8373098373413,9.70249748,,,11.417,8.297,77.661,11290417.0,2642296.0,-1.61688709259033,0.13487084209919,4.4728195392243,2010
Cuba,2021-01-01,61.6666666666667,31.233140655106,103800.0,,,-0.0332559123635292,0.209485873579979,100.0,,,,,108.44289017341,,,,,,,,-0.248740553855896,0.29643127322197,,,,,71.11907507,,,,0.392701923847198,0.239949867129326,-0.418762296438217,0.185875117778778,-1.4544278383255,0.245865404605865,,,,,8.922,14.652,73.683,11256372.0,2556097.0,-1.42282140254974,0.137932136654854,,2021
Curacao,2010-01-01,,,,,,,,100.0,0.5,7471.26823265166,,,,2.77944261312587,,,,,,,,,,,,,,,,,,,,,,,,,,,13.6,8.4,,148703.0,15012.0,,,,2010
Curacao,2021-01-01,,0.157657657657658,444.0,,53.4776084472461,,,100.0,,,,,343.173423423423,,,,,,,,,,,,,,,,,2739594359.5908,,,,,,,7.01665163040161,,,,8.6,11.1,,152369.0,16703.0,,,,2021
Cyprus,2010-01-01,12.3917748917749,18.7056277056277,9240.0,498.0,57.2006343589866,0.969285845756531,0.189562484622002,100.0,6.5,4516.29921942912,7898.4,9208.664533,122.26038961039,2.43004084102254,,,0.442919999361038,,23.1149201951533,39.0742409031563,1.52651119232178,0.238016545772552,0.686361968517303,,,,52.99,3.13,1.85292455056688,25732125693.847,0.452444821596146,0.243547096848488,1.2096072435379,0.163558453321457,1.42102324962616,0.246133357286453,6.52559995651245,2.98153758,24.6,31.5,12.045,6.412,79.665,1129686.0,366572.0,1.02339065074921,0.146708935499191,0.708161696330527,2010
Cyprus,2021-01-01,13.3262878787879,18.6699134199134,9240.0,,127.392033546484,0.369634807109833,0.162209302186966,100.0,,,,,134.652380952381,2.44608867175504,,,0.830590009689331,,23.2332556283931,39.7208398873058,0.699314296245575,0.227233394980431,,,,85.73375,90.75951564,,1.90746002348489,29482917678.8954,0.422054201364517,0.22979348897934,0.606050729751587,0.157173991203308,0.845392525196075,0.231103107333183,5.61941576004028,,,31.3,10.313,7.257,81.203,1244188.0,412374.0,0.856516122817993,0.110341459512711,1.28597928930355,2021
Czech Republic,2010-01-01,,,,,,,,,,,,,,,,,,,,,,,0.726969122886658,,,,,,,,,,,,,,,,14.4,,,,,,,,,,2010
Czechia,2010-01-01,45.6289006862618,34.4086494885407,77230.0,677.0,19.0460948312657,0.384590119123459,0.12382511049509,100.0,10.95,6348.42439812839,114167.6,134691.9645,135.626181535673,1.47272727272722,7.41888979983558,4.94106666666666,1.32669997215271,,13.6507574751995,34.9873399334313,0.9017294049263,0.208492502570152,,,,,68.82,3.51,1.19477218141337,209069940963.177,0.989233732223511,0.239330947399139,0.930919170379639,0.132557839155197,1.29729211330414,0.198389038443565,4.03350019454956,5.71528721,,26.6,11.2,10.2,77.4243902439025,10474410.0,2801381.0,1.01486504077911,0.129300564527512,0.984256765260208,2010
Czechia,2021-01-01,45.730560511424,34.7066980208929,77186.83,,19.4628306744452,0.615592837333679,0.146737322211266,100.0,,,,,136.108349053848,3.83984491500146,-0.121636429790334,,1.99600994586945,,13.3610380051981,38.0504122224028,1.07069706916809,0.21619725227356,,,,91.1779166666667,82.67062427,,1.39741190368455,281791218507.1,0.947398126125336,0.22979348897934,1.09065914154053,0.140545859932899,1.34087228775024,0.206776097416878,5.05326414108276,,,26.2,10.6,13.3,77.3731707317073,10505772.0,2709018.0,1.00888025760651,0.103011690080166,0.447161218411568,2021
Denmark,2010-01-01,65.65,14.66225,40000.0,703.0,36.2520405322488,2.35235905647278,0.153291344642639,100.0,21.2,6327.50645629896,48124.8,63737.42493,138.692075,2.31092436974789,,,2.91706991195679,,32.7372366745839,42.2686056002143,2.10007047653198,0.218765646219254,0.748738408088684,,,,88.72,3.85,1.3986217868925,321995279401.502,1.04096102714539,0.239330947399139,1.89844179153442,0.154795169830322,1.87385439872742,0.235530734062195,8.55955028533936,8.93877125,18.3,27.2,11.4,9.8,79.1,5547683.0,732572.0,1.54195690155029,0.146318107843399,0.756641079287248,2010
Denmark,2021-01-01,65.45,15.7345,40000.0,,44.8484033576182,2.33375263214111,0.162209302186966,100.0,,,,,146.418325,1.8530454398968,,,2.81261992454529,,34.8101544051491,37.1216440075283,1.96179676055908,0.227233394980431,,,,91.58125,98.8658506,,1.32422710157036,405687998852.691,0.928524494171143,0.22979348897934,1.89605689048767,0.157173991203308,1.79559290409088,0.231103107333183,6.03974866867065,9.26435947,,28.3,10.8,9.8,81.4048780487805,5856733.0,688752.0,1.545294880867,0.110341459512711,0.802836849630622,2021
Djibouti,2010-01-01,73.4383088869715,0.241587575496117,23180.0,220.0,40.304519937381,-0.402063727378845,0.213257417082787,57.8680686950684,32.54,,519.1,1415.112033,39.6548317515099,3.95007875923883,,,,,,,-1.00690793991089,0.216551527380943,,,,,6.5,2.39,,1128611700.3618,0.253481268882751,0.282069832086563,-0.75210177898407,0.154600888490677,-0.676326990127563,0.179765298962593,4.49022006988525,1.85769463,,,26.118,9.11,60.259,919199.0,211425.0,-1.26566994190216,0.151702105998993,,2010
Djibouti,2021-01-01,73.5073339085419,0.253377911993098,23180.0,,48.039787158124,-0.804719805717468,0.1865553855896,65.4412536621094,30.94,,,,47.6944348576359,1.18191775339753,,,,,,,-0.831710994243622,0.227250605821609,,,,46.7020833333333,68.86318451,,,3385825228.86997,-0.56633985042572,0.248921230435371,-1.02881515026093,0.159726619720459,-0.885837376117706,0.180836975574493,,,,,22.205,9.147,62.305,1105557.0,240823.0,-1.29527711868286,0.130022525787354,,2021
Dominica,2010-01-01,33.3333333333333,63.8266666666667,750.0,2083.0,41.3948081120204,0.77107173204422,0.336508005857468,91.3038711547852,10.28,,172.5,236.504999,91.6733333333333,2.99936630549002,9.13092814954586,3.05501398850831,,,,,0.680927038192749,0.345248699188232,,,2.6,,47.45,,,493825925.925926,0.903117775917053,0.320087254047394,0.717768132686615,0.212955847382545,0.347569495439529,0.254367738962173,,2.95949578,,,14.009,11.573,71.55,68755.0,21937.0,0.982540488243103,0.236173659563065,21.8165951567159,2010
Dominica,2021-01-01,33.3333333333333,63.8266666666667,750.0,,37.3266156561518,0.547496855258942,0.240289986133575,100.0,8.34,,,,96.5493333333333,,3.1758509480557,,,,,,-0.120851926505566,0.423158824443817,,,,46.2170833333333,80.93300506,,,555266666.666667,1.33395910263062,0.273985654115677,0.691172361373901,0.290921449661255,0.289970070123672,0.283617973327637,5.46584510803223,,,,13.326,8.986,72.814,72412.0,20713.0,0.813615262508392,0.225688368082047,13.8097704125669,2021
Dominican Republic,2010-01-01,49.6170565100393,42.9128544814738,48310.0,1410.0,14.9312514668459,-0.883080899715424,0.171188563108444,98.145414,16.91,1383.32026528897,20680.8,32784.70389,202.354688470296,6.32993220146146,6.34772067859711,,,,12.207401125726,14.208767040244,-0.687138080596924,0.212392136454582,,,138.4,,31.4,2.82,0.6675317048534,53860187257.9593,-0.0449540354311466,0.243547096848488,-0.855494201183319,0.153985783457756,-0.116028167307377,0.191954478621483,,2.51638484,35.4,47.3,22.038,5.821,72.093,9775755.0,2565842.0,0.0738618969917297,0.129464313387871,25.3075082180353,2010
Dominican Republic,2021-01-01,51.1034903536639,45.2797121878353,47531.0,,13.2869745293316,-0.590034484863281,0.167012557387352,98.1,,,,,233.907828575035,8.24300347981809,1.69901512904323,,,,14.3774132098545,17.8061253524985,-0.0019536262843757,0.256682753562927,,,,69.6895833333333,85.24298638,,0.65056272603802,94243425938.3647,0.287300646305084,0.234690770506859,-0.115318849682808,0.16333532333374,0.0779508575797081,0.220166966319084,3.74731349945068,,,38.5,18.432,6.678,72.615,11117873.0,1866357.0,0.29545733332634,0.129606321454048,10.5415842337116,2021
Early-demographic dividend,2010-01-01,39.9960351054007,23.5780447976996,33314070.952,,9.46775654812083,,,79.4266430713711,24.8677344772296,1004.82290624645,5857230.62,9694084.766829,88.4396751524335,4.39741383150071,,,0.723341576068342,,11.9507034018771,,,,,,,,12.7905077238797,2.65632653061224,2.35431295690358,8884031209798.03,,,,,,,4.02741503715515,2.28958174803381,,,23.1534878062869,7.03476801523926,67.8659730930201,2946285613.0,1709684086.0,,,,2010
Early-demographic dividend,2021-01-01,40.0540617351243,22.7079792445322,33324923.735,,9.85343516630533,,,95.2736982586256,,,,,102.363876362522,4.03843012730298,,,,,,,,,,,26.04,,51.9495671351715,,2.22133515961888,12716982787439.0,,,,,,,3.88108062744141,,,,18.9302386823703,8.30228652754552,68.4660405919992,3411268373.0,1832841938.0,,,,2021
East Asia & Pacific,2010-01-01,47.8711115524244,26.7194699133251,24459569.118,,9.70762318182814,,,95.5572536071269,13.4161693347713,3071.40152446452,11863420.2,14901084.514704,90.3615164820501,3.05730563962442,,,2.39839681723827,,11.9434696258488,,,,,,,,34.2289324762407,3.1115,1.4854677863057,17078044883355.3,,,,,,,3.59951996803284,4.34254201007419,,,13.779955137236,7.11701794045333,74.7343657919443,2210203758.0,1061912605.0,,,1.5,2010
East Asia & Pacific,2021-01-01,47.4708511530475,27.1947367886103,24484453.47,,8.13614679624431,,,98.1558881610248,,,,,96.8038695617248,2.410192998372,,,2.71007832407778,,10.8730728649715,,,,,,21.1846153846154,,72.248260524265,,1.57507793134483,31141271720840.7,,,,,,,3.29784345626831,,,,10.1747635386871,7.81855299502038,76.3938984674492,2370189840.0,913160087.0,,,0.9,2021
East Asia & Pacific (IDA & IBRD countries),2010-01-01,48.6953282794796,29.8822081284818,15866436.418,,7.83668383791432,,,95.9007632799267,15.7261133262709,2348.34048501652,9602646.0,12212237.220738,122.554975028546,3.61196234430299,,,1.68483944482926,,10.5276539207978,,,,,,,,29.2810420774095,2.72692307692308,1.59662419417751,7890849701684.84,,,,,,,3.75464248657227,2.00023471336295,,,14.3448490747821,7.02317945669447,73.9199887002822,1944510719.0,1021373374.0,,,,2010
East Asia & Pacific (IDA & IBRD countries),2021-01-01,49.0321360014029,30.3673334512939,15881181.47,,5.07214754951941,,,98.523492633946,,,,,132.085199515071,2.54479213620964,,,2.38403142425453,,8.50911410386192,,,,,,21.1846153846154,,70.2887522977334,,1.54369464917805,20813163295456.1,,,,,,,3.01688218116761,,,,10.510229784648,7.63413059820305,75.5711934120901,2097669023.0,874278709.0,,,,2021
East Asia & Pacific (IDA & IBRD),2010-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010
East Asia & Pacific (excluding high income),2010-01-01,48.4962374475442,30.0476487790686,15986826.418,,7.83659113882687,,,95.0658188250936,15.7107940073577,2327.98434846513,9654293.1,12285770.236396,123.175598552996,3.61196234430299,,,1.68483944482926,,10.5276539207978,,,,,,,,28.9159054067187,2.72692307692308,1.59662419417751,7900717379136.99,,,,,,,3.75464248657227,2.00020100973886,,,14.324199392354,7.044319852373,73.8761728997625,1969186913.0,1031154880.0,,,,2010
East Asia & Pacific (excluding high income),2021-01-01,48.8253826297474,30.514377554444,16001571.47,,5.07214754951941,,,97.9622148306278,,,,,132.713741583532,2.54479213620964,,,2.38403142425453,,8.50911410386192,,,,,,21.1846153846154,,70.2886714194544,,1.54369464917805,20839170495754.5,,,,,,,3.01688218116761,,,,10.5435143429303,7.65466901633683,75.5432912976843,2123628421.0,883981295.0,,,,2021
Ecuador,2010-01-01,30.1888387824126,52.456877113867,248360.0,2274.0,6.43932051813527,-0.707744359970093,0.167790591716766,97.462142,11.79,1139.59125619555,37254.0,71886.09941,60.354263971654,3.55437734567843,,,0.402969986200333,,,,-0.674511253833771,0.212392136454582,0.525806725025177,,30.0,,29.03,2.77,3.01055129218138,69555367000.0,-0.586674451828003,0.243547096848488,-1.14322912693024,0.149675846099854,-1.12405169010162,0.191954478621483,4.50743007659912,2.83477545,46.08,48.8,21.892,4.852,75.43,14989585.0,5592614.0,-0.231080830097198,0.112505353987217,17.5054873932305,2010
Ecuador,2021-01-01,22.024480592688,50.0626509904977,248360.0,,5.86105574816685,-0.594089090824127,0.167786866426468,100.0,,,,,71.6610444516025,0.133251386096389,,,,,12.8574148529315,32.2308666082271,-0.240734726190567,0.256682753562927,,,,79.2433333333333,76.20289766,,2.24439369241334,106165866000.0,-0.257427930831909,0.234690770506859,-0.353610903024673,0.16333532333374,-0.719614744186401,0.220166966319084,3.6913800239563,,,45.8,16.817,6.719,73.67,17797737.0,6342935.0,0.100769482553005,0.129606321454048,14.0242548813931,2021
"Egypt, Arab Rep.",2010-01-01,3.68777939625295,0.0659400271234115,995450.0,18.1,17.5924993369799,-0.596871852874756,0.16833059489727,99.3571548461914,5.37,1494.91567642949,200313.3,289376.1877,87.6512260786579,11.2651882653186,0.818721618124323,1.36474999999997,0.433450013399124,,14.1300762473065,28.8602519476214,-0.321309953927994,0.215132147073746,0.478853046894073,,,,21.6,2.61,1.95296704226796,218983666061.706,-0.898418307304382,0.243547096848488,-0.174863860011101,0.154419869184494,-0.147598043084145,0.191954478621483,3.54265189170837,1.36768734,,30.2,27.16,6.018,69.664,87252413.0,49717297.0,-1.18803703784943,0.109907656908035,2.10767808732305,2010
"Egypt, Arab Rep.",2021-01-01,4.04942488321865,0.0451855944547692,995450.0,,10.60185740196,-0.70553195476532,0.163293227553368,100.0,,,,,109.761593249284,5.21404940513043,4.36620669870869,-3.2816666666667,0.911750018596649,,,,-0.457345426082611,0.225777521729469,,,,79.9770833333333,72.06,,1.12200927143154,424671765455.704,-1.03284096717834,0.234690770506859,-0.259292423725128,0.158556550741196,-0.519896507263184,0.203855380415916,,,,,22.558,6.327,70.221,109262178.0,62430223.0,-1.50708985328674,0.120515324175358,,2021
El Salvador,2010-01-01,59.3581081081081,30.3513513513514,20720.0,1784.0,14.0807796315034,-0.258609384298325,0.180147632956505,91.580238,32.62,866.858116915935,6539.2,12188.34908,295.078861003861,1.17933576873643,,,0.0780600011348724,57.4942866187624,15.8120807115382,24.1458115603277,-0.0123194148764014,0.221109047532082,,,44.4,,15.9,2.67,1.08955372746629,18447920000.0,0.0588422268629074,0.260473906993866,-0.865749895572662,0.162920162081718,0.337437301874161,0.202061042189598,4.04807996749878,4.37232924,,43.5,19.428,6.758,71.848,6114034.0,2112276.0,0.0715445652604103,0.117872722446918,65.2106231981517,2010
El Salvador,2021-01-01,57.707528957529,27.9623552123552,20720.0,,18.6002078466788,-0.553035497665405,0.159166410565376,97.89,,,,,304.73778957529,3.46692585313154,,,,65.5480040908295,19.4168394947038,29.0986050162913,-0.340914160013199,0.251973360776901,,,,73.7575,62.88028717,,1.22343572258204,29451240000.0,-0.0915462896227837,0.234690770506859,-0.865895867347717,0.161582082509995,-0.363843023777008,0.203855380415916,3.52807998657227,,,39.0,16.025,8.661,70.748,6314167.0,1634233.0,-0.0597929991781712,0.129309862852097,18.1654984604067,2021
Equatorial Guinea,2010-01-01,3.69447415329768,90.2677361853832,28050.0,2156.0,,-1.23483073711395,0.243904367089272,66.117073059082,5.74,,6047.8,12842.35769,39.0204634581105,7.78916547991184,,,,,7.5861592239033,5.62325103907898,-1.25614047050476,0.304017275571823,,,,,6.0,,,16314443436.2903,0.236128225922585,0.282069832086563,-1.01070928573608,0.189759165048599,-1.54846596717834,0.266628265380859,,0.45372498,,,38.674,11.214,57.878,1094524.0,372795.0,-1.86019432544708,0.148480802774429,,2010
Equatorial Guinea,2021-01-01,3.74046345811052,86.9896613190731,28050.0,,,-1.58688843250275,0.233644708991051,66.786994934082,5.99,,,,58.2697326203209,-0.0971007664640198,,,,,5.44451921523732,10.4527668795043,-1.18470907211304,0.269787937402725,,,,38.9658333333333,53.92240217,,1.46249872263959,12104994084.4108,-0.202780559659004,0.248921230435371,-1.20103907585144,0.183015540242195,-1.73251974582672,0.270958662033081,,,,,30.498,9.042,60.594,1634466.0,432136.0,-1.713658452034,0.129478082060814,,2021
Eritrea,2010-01-01,62.7100610487235,8.97748379233609,121065.103,384.0,,-0.550964772701263,0.193697571754456,40.0574951171875,80.9,86.4115598334925,502.95,5413.118314,26.0002835003577,,,,,,,,-1.39912748336792,0.209008648991585,,,,,0.61,1.7,,1589515447.15447,-0.875592827796936,0.282069832086563,-1.35303711891174,0.150067195296288,-2.16324639320374,0.161580786108971,,1.02692962,,,33.692,7.492,63.787,3147727.0,2040514.0,-2.19829225540161,0.119964569807053,,2010
Eritrea,2021-01-01,62.7226371689837,8.69210834634981,121040.829,,,-1.25714194774628,0.1865553855896,52.5140495300293,,,,,29.9098414139249,,,,,,,,-1.69551146030426,0.227250605821609,,,,,21.73038628,,,,-1.05565702915192,0.248921230435371,-1.58194589614868,0.159726619720459,-2.27972555160522,0.180836975574493,,,,,28.624,6.729,66.536,3620312.0,2100324.0,-1.93016028404236,0.130022525787354,,2021
Estonia,2010-01-01,22.3826374144845,55.1078084453881,42390.0,626.0,39.396567900432,0.989536285400391,0.135711774230003,100.0,25.32,6506.31818096472,18500.4,21672.08663,31.4101203113942,2.97204512015694,,,1.57898998260498,7.89764510837486,19.8239575423901,37.879119357622,1.07666647434235,0.215913206338882,0.725663781166077,,,,74.1,3.16,1.70042562190944,19523477325.6235,0.661366999149323,0.239330947399139,1.15312993526459,0.135176718235016,1.38820207118988,0.177897825837135,5.51778984069824,4.69232178,21.7,32.0,11.9,11.9,75.4292682926829,1331475.0,424820.0,1.10565173625946,0.134045854210854,5.25709050081297,2010
Estonia,2021-01-01,23.0877192982456,57.0385964912281,42750.0,,51.621960582458,1.50684297084808,0.146737322211266,100.0,,,,,31.1329122807018,4.65316673847473,,,1.75215005874634,23.6674211819254,21.4247054841589,37.7205686655899,1.34501802921295,0.21619725227356,,,,88.0358333333333,90.97970174,,2.01304423406157,37191166151.98,0.74846613407135,0.22979348897934,1.38953363895416,0.140545859932899,1.54799437522888,0.206776097416878,5.91065263748169,,,31.8,10.0,14.0,76.7414634146342,1330932.0,407066.0,1.18000292778015,0.10343611985445,1.95679840686505,2021
Eswatini,2010-01-01,70.9908895348837,28.2226744186047,17200.0,788.0,20.9168890158801,-0.0418579690158367,0.215199247002602,45.5523376086057,72.39,,849.2,2595.686637,63.9488372093023,4.50923691774369,6.34980997485794,3.14916666666667,,,,,-0.298220843076706,0.274219661951065,0.310769081115723,,,,11.04,,2.37429405971718,4438765085.93784,-0.0760726928710938,0.273786127567291,-0.47066456079483,0.177072748541832,-0.396744579076767,0.258804529905319,6.11837005615234,4.22809029,,,30.083,15.911,46.619,1099920.0,852658.0,-1.32532727718353,0.132052168250084,18.9104662157248,2010
Eswatini,2021-01-01,69.4767441860465,28.9982558139535,17200.0,,6.36518777521626,-0.702006816864014,0.208480477333069,82.9031753540039,68.77,,,,69.3180813953488,,8.57114761197815,2.3435537037037,,,,,-0.749074459075928,0.257541805505753,,,,54.7920833333333,58.91291568,,1.78385478033566,4850842571.59151,-0.346043050289154,0.248921230435371,-0.575594961643219,0.178449243307114,-0.602753639221191,0.242151200771332,5.28714895248413,,,,24.134,11.356,57.066,1192271.0,901726.0,-1.29784452915192,0.128917142748833,12.6649058812971,2021
Ethiopia,2010-01-01,31.6178614528083,15.770829444492,1128570.952,848.0,15.7508399501998,-0.694108724594116,0.156245678663254,25.4968814849854,94.11,47.4350603322308,6473.2,116922.7292,79.0714937699371,8.14926402965082,,,0.241370007395744,,8.1634410798229,12.5031975516212,-0.488994628190994,0.177766993641853,,,,,0.75,2.41,1.15394252706819,29933790334.3418,-1.63510119915009,0.243547096848488,-0.807519137859344,0.133843615651131,-0.848106443881989,0.150725036859512,4.49659013748169,0.94396311,,33.2,36.528,9.001,59.73,89237791.0,73782698.0,-1.34485614299774,0.111265823245049,,2010
Ethiopia,2021-01-01,34.1981062223837,15.0593059801146,1128571.265,,10.867968270728,-0.422970861196518,0.151590511202812,54.1884155273438,,,,,106.579911903038,26.8395221557722,,,,,,,-0.648736000061035,0.209610164165497,,,,59.0004166666667,16.6981031,,0.49197376876991,111261882958.426,-2.18371319770813,0.234690770506859,-0.62435907125473,0.146503642201424,-0.941965937614441,0.164395838975906,4.06524896621704,,,,32.383,6.776,64.975,120283026.0,93611468.0,-1.07255017757416,0.120299786329269,,2021
Euro area,2010-01-01,44.7350494134602,37.9755774343861,2679328.66,,18.4990944392676,,,99.9959191960946,13.2335478676924,6736.81935880033,2502105.4,3055611.953517,127.07177476316,1.5205755786839,,,1.99028728340529,,18.6701499686505,41.1598071029732,,,,,,,70.8959344483415,3.471,1.47994928365612,12700497319995.6,,,,,,,5.41248989105225,7.53667021014525,,,10.3526503565479,9.44951099006797,80.6936166663087,340467048.0,85023425.0,,,,2010
Euro area,2021-01-01,42.7633677444291,38.7299712042686,2680151.404,,26.6556446895691,,,100.0,,,,,129.449022350828,2.48650438120835,,,2.30709044889655,,19.2437895819153,41.8185457026547,,,,,58.7210526315789,,87.2206312922385,,1.49396707424111,14754736438720.2,,,,,,,5.06116557121277,,,,9.02581430346224,11.1144283744563,81.5949466885559,346942979.0,78145565.0,,,,2021
Europe & Central Asia,2010-01-01,29.4535040893455,38.325236264875,27439415.612,,18.0103332184584,,,99.6581906563757,10.8853454528135,5526.00201949624,6579733.278439,8549413.76837,32.4048311222467,2.42447361791627,,,1.77411193729984,,19.2869459611514,38.2303567035623,,,,,,,57.0336545120416,3.19191489361702,1.7688959828751,21016244485056.3,,,,,,,5.03881978988647,6.75284220707298,,,12.6890892827382,10.1361681896674,75.98639222958,889169629.0,259490831.0,,,3.7,2010
Europe & Central Asia,2021-01-01,29.0104945660639,38.5416632681328,27440754.488,,23.8798093412694,,,99.9875907723602,,,,,33.6566557382334,3.25328924782037,,,2.30014365833176,,19.573006579695,38.9561993648867,,,,,37.9255813953488,,86.5140159141463,,1.76627461908957,25324876871395.7,,,,,,,5.00158405303955,,,,11.0690035126785,11.8565008151745,76.6250531517707,923564027.0,250592687.0,,,2.5,2021
Europe & Central Asia (IDA & IBRD countries),2010-01-01,28.3538120032261,39.1576741172764,22985054.0,,10.4768852117106,,,99.3136210816773,6.47053937004181,4065.10704747325,3251419.1,4471208.804803,19.2152751957859,6.14255360247248,,,0.854915486846093,22.4284656752337,15.5550246006759,30.3587227680742,,,,,,,40.0456621497032,2.70047619047619,2.62102538640746,3657668750248.08,,,,,,,3.85279715061187,3.54916193197031,,,14.6148016629777,10.8656739718632,71.4173722976296,441664138.0,153304459.0,,,,2010
