country,date,agricultural_land%,forest_land%,land_area,avg_precipitation,trade_in_services%,control_of_corruption_estimate,control_of_corruption_std,access_to_electricity%,renewvable_energy_consumption%,electric_power_consumption,CO2_emisions,other_greenhouse_emisions,population_density,inflation_annual%,real_interest_rate,risk_premium_on_lending,research_and_development_expenditure%,central_goverment_debt%,tax_revenue%,expense%,goverment_effectiveness_estimate,goverment_effectiveness_std,human_capital_index,doing_business,time_to_get_operation_license,statistical_performance_indicators,individuals_using_internet%,logistic_performance_index,military_expenditure%,GDP_current_US,political_stability_estimate,political_stability_std,rule_of_law_estimate,rule_of_law_std,regulatory_quality_estimate,regulatory_quality_std,government_expenditure_on_education%,government_health_expenditure%,multidimensional_poverty_headcount_ratio%,gini_index,birth_rate,death_rate,life_expectancy_at_birth,population,rural_population,voice_and_accountability_estimate,voice_and_accountability_std,intentional_homicides,debt_to_gdp%,gov_expenditure%,gdp_growth%,tax_revenue_gdp%,inflation_adjusted_gdp,year
Burundi,2002-01-01,71.417445482866,7.55218068535826,25680.0,1274.0,6.08196503914516,-0.75989693403244,0.352838128805161,3.11739039421082,94.65,,218.1,1629.591737,258.915031152648,-1.3656800532806,18.2520363062058,,,,,,-1.50260782241821,0.259350627660751,,,,,0.118228412,,5.44167885941746,825394519.423728,-2.28477239608765,0.436297506093979,-1.39800202846527,0.290119260549545,-1.21429216861725,0.301608979701996,3.00493001937866,1.5355022,,,43.807,14.501,49.891,6648938.0,6071677.0,-1.16489124298096,0.178090989589691,,,3.640598463722094e-07,-5.862284784854632,,836822842.059024,2002
Cabo Verde,2002-01-01,18.6104218362283,10.0049627791563,4030.0,228.0,48.0035336654598,0.495939344167709,0.318644374608994,58.6,25.98,,392.0,540.519295,117.427047146402,1.88453410076765,,,,,,,-0.270427465438843,0.293830066919327,,,,,3.518757175,,0.665480290001653,620507387.466174,0.729621529579163,0.436297506093979,0.267433613538742,0.268119484186172,-0.259639918804169,0.338029325008392,7.87682008743286,3.46189737,,,27.255,5.291,70.705,473231.0,212263.0,0.691441357135773,0.211356028914452,,,1.26941600479531e-06,10.196744230279364,,609030009.2578024,2002
Cambodia,2002-01-01,28.3254022207115,60.8579537729436,176520.0,1904.0,22.868728210238,-0.990784227848053,0.224059671163559,13.1091279983521,80.97,50.6297714678789,2210.9,19829.20737,71.1634885565375,0.211466568022607,,,0.0498000010848045,,8.17291127383526,9.38058683336023,-0.807996273040771,0.214898318052292,,,,,0.226983238,,1.51961740524652,4284028482.51213,-0.72216534614563,0.337325215339661,-1.16286170482635,0.200902655720711,-0.195335179567337,0.252458959817886,1.71121001243591,1.40065992,,,26.434,8.149,61.226,12561779.0,10197652.0,-0.740299761295319,0.176310837268829,3.38327888841536,,3.9943945737551824e-08,7.530821448237179,1.907763056944643e-07,4274988311.4465466,2002
Cameroon,2002-01-01,19.3776311057519,45.3937678492099,472710.0,1604.0,18.7795941832869,-1.20911192893982,0.212332636117935,44.0363922119141,85.26,159.356210961734,5133.3,84581.43405,33.6655306636204,2.83442260128067,,,,,,,-0.911196768283844,0.199642837047577,,,,,0.360871584,,1.33850675603337,12417251332.5885,-0.677264809608459,0.316015273332596,-1.26537561416626,0.197347983717918,-1.02413702011108,0.231155306100845,,0.89175522,,,40.954,13.036,53.415,15914033.0,8476132.0,-1.09704899787903,0.159148961305618,6.47855889201688,,,13.363472327038494,,12074994946.715303,2002
Canada,2002-01-01,6.92547841246365,38.7822795822695,8965590.0,537.0,11.0902220506852,1.98223149776459,0.179270550608635,100.0,21.77,16960.639671858,524353.4,661256.3395,3.49782657917661,2.25839440940855,2.91416358745355,1.62258333333333,1.97170996665955,54.1491194927984,13.3776274685072,17.963084125068,1.86085593700409,0.189597606658936,,,,,61.59329927,,1.11686914736943,760649334098.005,1.21803176403046,0.286041706800461,1.66139602661133,0.181529730558395,1.53391695022583,0.226819545030594,4.99308013916016,6.41561842,,33.6,10.5,7.1,79.5307317073171,31360079.0,6307139.0,1.49905383586884,0.187490850687027,1.85809528376467,7.118801932168867e-09,6.564233892455932e-10,2.9320805961364327,1.7587115203841844e-09,743850261380.6143,2002
Caribbean small states,2002-01-01,4.68469803630974,90.7732839323206,404850.0,,31.3123010671099,,,89.1934487204059,10.0844905008636,2848.07117343032,30811.46,47403.46341,16.4797875756453,2.17357792508093,,,,,18.3152991380084,22.6903934427982,,,,,,,10.7297873765502,,,37331464587.9012,,,,,,,4.45911991596222,2.23417029636954,,,18.9366053479684,6.97504322239645,69.9700669387854,6671842.0,3302207.0,,,,,1.1944669102019056e-08,4.91982615865818,4.9061292773239416e-08,36537297945.34024,2002
Cayman Islands,2002-01-01,11.25,53.7,240.0,,,1.31074380874634,0.427986711263657,100.0,0.0,,,,176.9,,,,,,,,1.90083611011505,0.295856952667236,,,,,,,,,0.792559921741486,0.518141508102417,1.46941840648651,0.381930857896805,1.42246282100677,0.366997271776199,,,,,13.7,2.8,,42456.0,0.0,1.57331871986389,0.480342894792557,0.0,,,0.0,,,2002
Central African Republic,2002-01-01,7.94889081511445,36.6673087418537,622980.0,1343.0,,-0.979822814464569,0.352838128805161,6.13295412063599,89.22,,249.8,18690.99393,6.30942887412116,2.33181703516235,,,,,,,-1.38285386562347,0.259350627660751,,,,,0.128537117,,1.08695556960344,996068144.884889,-1.73340618610382,0.436297506093979,-0.955280721187592,0.258487969636917,-0.977119624614716,0.284902185201645,1.5195699930191,1.43429065,,,42.635,17.168,45.409,3930648.0,2444784.0,-1.00346577167511,0.178090989589691,,,1.5255683065687336e-07,6.799939420892831,,973370916.0491394,2002
Central Europe and the Baltics,2002-01-01,50.4344334582013,32.7669761324899,1103299.0,,16.5439374728888,,,98.1243994595146,10.1547672804381,3454.63594057918,707700.2,882401.24811,96.9453892371877,3.12714222984608,,,0.738677273477221,,17.4355140323926,38.6443167822251,,,,,,,18.2645610199556,,1.89363226104125,528073644706.221,,,,,,,5.17923021316528,4.5804975906696,,,9.27703769430054,11.1644498611445,73.2424154880921,106959751.0,41119861.0,,,,,9.80778015544896e-10,12.688181952837764,3.301720168612535e-09,512060775939.3443,2002
Chad,2002-01-01,38.6991740787802,4.91454891994917,1259200.0,322.0,,-1.2703058719635,0.352838128805161,3.76543164253235,88.53,,532.4,36824.60788,7.01903510165184,5.19181895195446,,,,,,,-0.888108372688293,0.259350627660751,,,,,0.166069665,,1.52447483755413,1997005708.81576,-1.55961883068085,0.436297506093979,-1.10900986194611,0.258487969636917,-1.0260694026947,0.284902185201645,,2.09621739,,,50.307,17.441,47.946,8838369.0,6920266.0,-0.940512537956238,0.178090989589691,,,,16.72638978304155,,1898442035.4285123,2002
Channel Islands,2002-01-01,37.3737373737374,4.38383838383838,198.0,,,,,100.0,,,,,743.267676767677,,,,,,,,,,,,,,,,,6663669064.7482,,,,,,,,,,,10.9059775629047,9.20043216210156,78.906,147167.0,102197.0,,,,,,6.9111062189509465,,,2002
Chile,2002-01-01,20.9338670023617,21.5171640225303,743532.0,1522.0,13.5573132485704,1.47916531562805,0.179225131869316,97.2666854858398,33.07,2726.23757549961,49121.4,68527.04914,21.1070807981365,2.48939816650708,4.27461225161684,,,,16.0730676241731,20.0926250802491,1.07848691940308,0.178269043564796,,,,,22.1,,2.53154294246795,70264045959.6025,1.08879637718201,0.286041706800461,1.25724005699158,0.174584195017815,1.31849634647369,0.208488583564758,4.04881000518799,2.72779942,,,15.367,5.035,77.445,15693790.0,2102026.0,1.08718740940094,0.161941558122635,,,5.762278488084513e-09,-1.8312237070931217,2.2875237832751794e-08,68557379803.76234,2002
China,2002-01-01,55.8211320658973,19.3564538990231,9388213.2,645.0,10.1273822752145,-0.557897567749023,0.15871924161911,97.2170181274414,27.0,1194.85629490784,3796157.1,5053060.571,136.383779609948,-0.731970902350244,4.67972434654675,,1.05786001682281,,,,-0.123097203671932,0.17885360121727,,,,,4.595704331,,2.05936465293746,1470557654824.11,-0.327627182006836,0.286041706800461,-0.517029762268066,0.175007000565529,-0.582765877246857,0.208488583564758,,1.11262381,,42.0,12.86,6.41,72.985,1280400000.0,788406300.0,-1.59419310092926,0.163097977638245,2.05132829907031,,,9.792195745830169,,1481401079674.4292,2002
Colombia,2002-01-01,37.5006759801713,56.1964470482199,1109500.0,3240.0,5.55077995477548,-0.26433065533638,0.179225131869316,94.8810424804688,28.63,882.359121027437,57373.0,141502.7824,36.4615141955836,6.35150728778872,9.77520490167072,,0.155589997768402,,,,-0.487907588481903,0.178269043564796,,,,,4.6,,3.41712762358197,97945812802.8882,-1.95671439170837,0.286041706800461,-0.749073088169098,0.173195272684097,-0.0232630856335163,0.208488583564758,4.26812982559204,4.36780405,,56.0,21.021,5.26,71.939,40454050.0,10195634.0,-0.416357487440109,0.161941558122635,70.1709726241374,,4.357643990541454e-09,-0.2594976951048822,,92096309023.4776,2002
Comoros,2002-01-01,70.3922622246104,21.9258463191832,1861.0,900.0,,-0.674768149852753,0.352838128805161,44.8,70.31,,109.7,328.319613,300.401397098334,3.53304214308079,7.51588248556845,,,,,,-0.764728426933289,0.295856952667236,,,,,0.554869675,,,425964681.044378,0.40204930305481,0.436297506093979,-0.744692981243134,0.332443028688431,-0.991329431533813,0.366997271776199,2.25841999053955,0.9572469,,,35.017,10.317,59.056,559047.0,402559.0,-0.344777524471283,0.211364015936852,,,5.301894948197037e-07,12.536631321677394,,411428730.6034169,2002
"Congo, Dem. Rep.",2002-01-01,11.2701528417988,62.8803952272777,2267050.0,1543.0,,-1.44997084140778,0.311687022447586,7.72608613967896,98.27,86.6206079891764,1650.2,41653.01552,22.7882362541629,31.5225826025495,,,,,,,-1.8414363861084,0.233744382858276,,,,,0.092790702,,,8728038525.14034,-1.97592794895172,0.392881572246552,-1.76772034168243,0.279711753129959,-1.70504701137543,0.267088204622269,,0.1042934,,,44.697,14.186,52.333,51662071.0,33035311.0,-1.60957503318787,0.168614730238914,,,,17.34090660251173,,6636152022.2848425,2002
"Congo, Rep.",2002-01-01,30.8638360175695,64.9224011713031,341500.0,1646.0,36.1483681197393,-1.00901794433594,0.311687022447586,31.2254390716553,68.53,114.674836798495,2755.2,10449.28242,9.75448901903368,4.37875971780873,,,,,8.14290465105231,26.7993728918238,-1.2652895450592,0.259410440921783,,,,,0.157249517,,2.12335238350685,3034250923.97726,-1.58716797828674,0.392881572246552,-1.29098534584045,0.271534740924835,-1.00055944919586,0.291396081447601,3.20831990242004,0.43198308,,,37.547,11.463,55.088,3331158.0,1345222.0,-0.913109719753265,0.196012362837791,,,1.057368023543225e-07,8.493793716939235,2.683662246489057e-07,2906962041.109181,2002
Costa Rica,2002-01-01,35.7618488053271,56.0128476302389,51060.0,2926.0,20.8161140278044,0.444571554660797,0.195522680878639,98.509188,32.54,1550.22663969031,5523.2,10757.81741,80.7407559733647,9.16752048509119,15.1473285612858,,,,13.368108901546,24.5949165130501,0.306561231613159,0.183514714241028,,,,,19.89485113,,,16578820687.2881,1.06869447231293,0.300926953554153,0.554997205734253,0.183887630701065,0.441433399915695,0.222742363810539,5.15044021606445,4.5927887,,51.8,18.12,3.999,77.983,4122623.0,1576780.0,1.11081862449646,0.163387194275856,6.25815166703334,,3.1066384715853635e-08,3.772156823059669,8.063365394738887e-08,15186587195.183422,2002
Cote d'Ivoire,2002-01-01,61.6352201257862,15.3103018867925,318000.0,1348.0,,-0.801531195640564,0.212332636117935,51.4,65.32,172.134004173401,6838.9,25936.48762,55.6097389937107,3.0772648515743,,,,,10.0548462063633,9.08261519702029,-0.941148579120636,0.199642837047577,,,,,0.497929361,,,18054383333.8602,-1.91973388195038,0.316015273332596,-1.32922720909119,0.197347983717918,-0.420426428318024,0.231155306100845,2.81048011779785,0.5432992,,41.3,43.53,13.933,50.886,17683897.0,9905989.0,-1.06705832481384,0.159148961305618,,,1.5566746677672e-08,7.399206183508,5.569199468311874e-08,17515388441.72625,2002
Croatia,2002-01-01,21.1224781799971,33.8388896837888,55912.0,1113.0,31.2846577687429,0.225011631846428,0.164411321282387,99.9946899414063,24.61,3191.40973842527,20276.7,27072.91978,76.9454499928459,1.67178437393383,8.66270723178822,,0.940869987010956,40.5917661673542,21.6480031174247,42.5455833178761,0.328575700521469,0.183540761470795,,,,,17.76,,2.70984361143565,26757255951.7786,0.628807723522186,0.300926953554153,-0.144792929291725,0.168383553624153,0.294281095266342,0.20975761115551,3.82300996780396,4.85556412,,,9.0,11.4,74.7173170731707,4302174.0,1987174.0,0.55671101808548,0.154602363705635,1.62842162334229,1.5170377052306066e-07,1.4287750487918916e-08,16.016478256662015,8.09051688874162e-08,26317287649.215794,2002
Cuba,2002-01-01,62.5434721308394,23.8217877620077,106390.0,1335.0,,0.401489078998566,0.212332636117935,95.5,34.8,1188.26673217517,26423.5,41410.06282,104.991549957703,,,,0.564450025558472,,,,-0.58433610200882,0.199642837047577,,,,,3.770585038,,,33590500000.0,0.263644099235535,0.316015273332596,-1.17397427558899,0.197347983717918,-1.29866790771484,0.231155306100845,9.57116985321045,5.72780991,,,12.262,7.436,76.612,11170051.0,2704828.0,-1.64862954616547,0.167101562023163,5.91760950778112,,2.8493680812165492e-08,6.022586672726815,,,2002
Curacao,2002-01-01,,,,,,,,99.8680953979492,0.6,7282.99988390542,,,,0.391389432485324,,,,,,,,,,,,,,,,,,,,,,,,,,,14.988,8.352,73.2115365853659,129205.0,11765.0,,,27.5847435149329,,,0.0,,,2002
Cyprus,2002-01-01,15.1515151515152,18.5991341991342,9240.0,498.0,53.7815960403278,1.12628424167633,0.212332636117935,100.0,3.16,3683.59000360418,7168.5,8299.418632,106.298051948052,2.80115505180751,,,0.279670000076294,,36.6175007190676,58.1126958060601,1.29533743858337,0.214932337403297,,,,,28.32,,2.1301607353618,11420227884.6154,0.199420601129532,0.316015273332596,0.989593505859375,0.209225788712502,1.19338965415955,0.256944268941879,5.58166980743408,2.49221182,,,11.786,7.113,77.487,982194.0,307486.0,1.1171190738678,0.199187502264977,0.20362565662911,,4.8875292715947895e-08,9.832091918086183,3.206372157283863e-07,11109046273.71169,2002
Czech Republic,2002-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,2002
Czechia,2002-01-01,47.2636210689789,34.1828393943316,77270.0,677.0,20.2755118564467,0.358057916164398,0.154362112283707,100.0,7.28,5894.2331191117,120209.9,139899.2704,131.96474699107,1.90298097019032,3.89373823728846,2.95590390225591,1.09818994998932,,14.5648317231405,37.0092033317205,0.921997308731079,0.17829293012619,,,,,23.93,,1.82440696826275,82196001050.7474,1.04410064220428,0.286041706800461,0.859825134277344,0.160058930516243,1.11261796951294,0.197726026177406,3.95878005027771,5.44065952,,26.6,9.1,10.6,75.2219512195122,10196916.0,2670674.0,1.01640355587006,0.163097977638245,1.35766450449641,,4.816268431153455e-09,21.218677845359757,1.7719635428672795e-08,80661036868.77638,2002
Denmark,2002-01-01,66.625,14.36445,40000.0,703.0,28.5339968359373,2.31065106391907,0.179270550608635,100.0,11.86,6533.75201430227,53839.7,71563.80008,134.398275,2.42443661219697,,,2.44145011901855,,30.1171896655578,36.6384893476224,2.0240433216095,0.189597606658936,,,,,64.25,,1.50814985204971,178635163717.431,1.5242440700531,0.286041706800461,1.88234078884125,0.181529730558395,1.71136832237244,0.226819545030594,8.2130298614502,7.29320812,,,11.9,10.9,76.8951219512195,5375931.0,792950.0,1.53286790847778,0.187490850687027,0.892409444146045,,4.597655741756282e-09,8.400752466507576,1.6859608734816528e-08,174406781844.24463,2002
Djibouti,2002-01-01,73.4081104400345,0.241587575496117,23180.0,220.0,42.9575802343158,-0.628373801708221,0.352838128805161,49.7,32.44,,399.6,1257.473482,34.0435289042278,0.63761955366632,,,,,,,-0.764728426933289,0.295856952667236,,,,,0.486971705,,,591122039.601398,-0.313102960586548,0.436297506093979,-0.939510047435761,0.281024992465973,-0.669195592403412,0.338029325008392,8.44760036468506,1.28663254,,40.0,32.788,10.52,57.215,789129.0,184467.0,-0.830886363983154,0.211364015936852,,,1.4290789039741095e-06,3.2676500482647697,,587376810.2058241,2002
Dominica,2002-01-01,29.3333333333333,63.8266666666667,750.0,2083.0,40.0480831008303,0.85021036863327,0.427986711263657,87.7,13.6,,105.6,167.296621,91.016,0.170055330197681,10.102438376694,4.5728957217648,,,,,0.834610283374786,0.295856952667236,,,,,18.42489277,,,333196296.296296,0.547456383705139,0.518141508102417,0.809390962123871,0.355229288339615,0.939704358577728,0.366997271776199,,2.43640971,,,16.867,9.61,72.34,68262.0,23421.0,1.10961353778839,0.272817552089691,13.1844950338402,,,-2.0597681127866307,,332630640.16282845,2002
Dominican Republic,2002-01-01,52.0596149865452,41.2461188159801,48310.0,1410.0,22.4825916638755,-0.472972482442856,0.195581659674644,89.749814,17.94,1379.29058461068,20884.1,30390.63354,182.055495756572,5.22336769759447,17.8958206645937,,,,13.2167276126136,12.4100701063605,-0.386990189552307,0.184152603149414,,,,,6.823725733,,1.05891921128922,27137440786.2562,0.118558995425701,0.300926953554153,-0.705224692821503,0.186060398817062,-0.256923526525497,0.222742363810539,1.9140100479126,1.67955506,,49.7,23.868,6.202,69.923,8795101.0,3221558.0,0.237251296639442,0.167936116456985,14.5421866104778,,7.0530233966717804e-09,5.998077001941504,4.8702925661682996e-08,25790317664.273537,2002
Early-demographic dividend,2002-01-01,40.6406082193531,24.188699775575,33187040.0,,8.80808121747208,,,69.2091729907633,29.5887941883654,751.104057526956,4084583.54,7437594.96323,78.0787996458859,4.24026660688645,,,0.63054112214264,,,,,,,,,,2.82617827214833,,2.54349808371308,3321585463361.85,,,,,,,4.01734018325806,2.12044816769792,,,26.2885044913073,7.74678352768731,65.2226549082517,2591204247.0,1580916579.0,,,,,1.2094646449927625e-10,-2.714954627379751,,3186470613979.047,2002
East Asia & Pacific,2002-01-01,50.8730621677738,26.1855811477176,24446814.168,,9.22281572033804,,,92.9992333552636,21.1682646992535,1824.69843810274,6763372.54,9293707.337872,85.2450509779651,1.88572000240361,,,2.24631911122022,,,,,,,,,,9.06451819738841,,1.45367200394766,7912757790984.25,,,,,,,3.86491990089417,4.2365300785673,,,14.8002926925782,6.61134013170069,72.4501596339701,2083969920.0,1177113683.0,,,,,4.8844157789056005e-11,1.5822528681671777,,7766306986688.201,2002
East Asia & Pacific (IDA & IBRD countries),2002-01-01,48.8091380594399,28.9358719564947,15854121.168,,12.6526153593647,,,92.1907611936669,29.6045978159098,1033.26816336961,4593644.44,6628441.91452,115.228390690448,2.3431699096098,,,0.909225185611409,,,,,,,,,,4.45901842619512,,1.85381831662743,2041967134708.25,,,,,,,2.89222002029419,1.14853626195804,,,15.3979834962347,6.52997536038019,71.6386767670973,1826844868.0,1124278492.0,,,,,1.4163891137784748e-10,10.677658262528269,,1995215837570.528,2002
East Asia & Pacific (IDA & IBRD),2002-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,2002
East Asia & Pacific (excluding high income),2002-01-01,48.6008980641128,29.1192040374803,15974511.168,,12.6526153593647,,,92.1907224781466,29.2764449525707,1029.03347417316,4664764.44,6716242.158745,115.839095703088,2.3431699096098,,,0.909225185611409,,,,,,,,,,4.40207398289962,,1.85381831662743,2044520658576.39,,,,,,,2.89222002029419,1.14853626195804,,,15.4064569310889,6.58882881447699,71.5001923568857,1850472928.0,1133835502.0,,,,,1.4146201008837236e-10,10.67765826252809,,1997710897934.9817,2002
Ecuador,2002-01-01,30.1578354002255,54.7191093573844,248360.0,2274.0,8.74386690645905,-0.86826103925705,0.195522680878639,94.2339706420898,17.1,692.316631918222,24172.3,53839.92062,52.627673538412,12.4835980082095,,,0.0553399994969368,,,,-0.831196308135986,0.183514714241028,,,,,4.260796915,,1.76889198532555,28548945000.0,-0.759720921516418,0.300926953554153,-0.756515443325043,0.185552552342415,-0.72901463508606,0.222742363810539,,1.41283405,,,24.46,4.875,73.613,13070609.0,5082114.0,-0.0449887700378895,0.163387194275856,14.5823356272969,,,16.677157781628193,,25380540368.13117,2002
"Egypt, Arab Rep.",2002-01-01,3.4396504093626,0.0607725149429906,995450.0,18.1,18.7315462523093,-0.44015771150589,0.195581659674644,97.5204849243164,7.35,1036.76707611992,129441.2,206143.095,74.7337977798985,2.73723855000334,10.3000319442348,6.90000000000003,,,13.4077593032462,27.2483504882555,-0.446098297834396,0.184152603149414,,,,,2.719999715,,3.27845479650374,85146067415.7303,-0.414172112941742,0.316015273332596,-0.0114680724218488,0.187785595655441,-0.456903666257858,0.222742363810539,4.7958836555481,1.8990773,,,26.477,6.202,68.564,74393759.0,42487020.0,-1.10229003429413,0.156961709260941,,,5.632536887619175e-09,-11.934231917379613,1.5746774584176726e-08,82877512202.44136,2002
El Salvador,2002-01-01,60.9893822393822,32.0888030888031,20720.0,1784.0,18.3762241791329,-0.813145220279694,0.195522680878639,87.54906,34.02,661.756449338951,5935.3,10998.61752,290.11944980695,1.86552503610078,,,,62.446945384262,12.0994707415286,20.2223745800788,-0.609856188297272,0.183514714241028,,,,,1.9,,1.13023872990524,12664190300.0,0.293994128704071,0.300926953554153,-0.566521048545837,0.183887630701065,-0.16980642080307,0.222742363810539,3.242840051651,4.00326157,,51.9,24.484,6.046,70.232,6011275.0,2403668.0,0.122130692005157,0.163387194275856,47.1613759144275,4.930986024764805e-07,2.560637494251014e-08,3.107312484779201,9.554081591405493e-08,12432263315.299122,2002
Equatorial Guinea,2002-01-01,3.66666666666667,92.6511942959002,28050.0,2156.0,,-1.22288250923157,0.224059671163559,64.8904037475586,31.31,,2543.5,8248.394619,26.8846702317291,7.5924784983324,,,,,,,-1.14249908924103,0.234331488609314,,,,,0.321197997,,,1806742742.27311,-0.514396369457245,0.337325215339661,-1.24433362483978,0.210951626300812,-1.48651361465454,0.287223815917969,,0.15856972,,,40.285,12.989,54.085,754115.0,357654.0,-1.62372946739197,0.193555667996407,,,,23.653034723795272,,1679246326.0348752,2002
Eritrea,2002-01-01,74.5742574257426,11.0112871287129,101000.0,384.0,,0.125430345535278,0.352838128805161,32.2,74.69,84.7915384325499,679.15,5219.221887,25.2220198019802,,,,,,,,-0.739994645118713,0.259350627660751,,,,,0.227090138,,20.6718783563252,729321671.428501,-0.267155766487122,0.436297506093979,-0.73466682434082,0.296793252229691,-1.21429216861725,0.301608979701996,3.52390003204346,2.11955547,,,37.239,9.727,58.811,2547424.0,1825459.0,-1.82439136505127,0.178090989589691,,,4.831750063235198e-07,-3.0636469057868543,,,2002
Estonia,2002-01-01,16.4708657702288,53.2747346072187,42390.0,626.0,40.6373481518103,0.739191174507141,0.154362112283707,100.0,19.34,4767.46293544061,14795.1,17892.45283,32.5395140363293,3.57191270164027,,,0.712029993534088,4.42948490140082,19.6343150213868,30.7507241856267,0.66788649559021,0.17829293012619,,,,,41.52,,1.66712950092163,7367975887.72723,0.927854418754578,0.286041706800461,0.791837811470032,0.160058930516243,1.26314008235931,0.197726026177406,5.43460988998413,3.58449507,,,9.4,13.3,70.9048780487805,1379350.0,425998.0,1.0729513168335,0.166367515921593,10.2955250717787,6.011806999503043e-08,7.375987615589933e-08,17.799979707944647,2.6648180342299297e-07,7113874500.85253,2002
Eswatini,2002-01-01,71.1627906976744,27.6575581395349,17200.0,788.0,24.6927889720781,-0.0601399280130863,0.352838128805161,25.9413795471191,63.65,,1074.8,2661.21447,61.0935465116279,12.0197154699232,5.81653208118175,6.65833333333333,,,,,-0.498171955347061,0.295856952667236,,,,,1.816203807,,1.30378651591846,1432221739.12342,0.126366227865219,0.436297506093979,-0.782026052474976,0.281024992465973,-0.259639918804169,0.338029325008392,4.44086980819702,2.4225831,,,31.395,16.588,44.486,1050809.0,815165.0,-1.4021463394165,0.211364015936852,12.7520856559497,,3.1006859391165357e-07,-7.147954082365759,,1278544346.5154717,2002
Ethiopia,2002-01-01,30.498,18.3825,1000000.0,848.0,13.906543380268,-0.717909097671509,0.212332636117935,11.8761577606201,94.53,25.888796503718,4571.5,85285.46161,71.073215,0.675089102170801,12.7439479024639,7.35933333333333,,,9.70983167885198,17.2455618681994,-1.04439079761505,0.199642837047577,,,,,0.072402262,,3.71938809903571,7850809498.16803,-1.22584557533264,0.316015273332596,-0.959304392337799,0.197347983717918,-1.23277902603149,0.231155306100845,3.63245010375977,2.08121538,,,43.39,13.96,51.517,71073215.0,60328366.0,-1.22613191604614,0.159148961305618,,,4.6268478487567366e-08,-4.622785169064003,1.2367936938372725e-07,7798164936.51233,2002
Euro area,2002-01-01,46.4782534740482,36.8029666638682,2679296.46,,14.6004845165556,,,99.9925359259672,7.58851035474861,6437.13657756274,2684265.9,3287455.941902,122.585802617751,2.32690683615857,,,1.83621070396259,,18.9586942701841,38.1554169753312,,,,,,,34.862210449109,,1.57650565401893,7226690863566.02,,,,,,,5.25871992111206,6.67637140814946,,,10.3154279886507,9.57974873490878,78.6301924780688,328443707.0,88238631.0,,,,,7.276802094336629e-11,9.174683864217291,2.6234267700263727e-10,7062356409479.947,2002
Europe & Central Asia,2002-01-01,29.8329376583978,37.961981818008,27341867.326,,15.2999138062374,,,99.1990344593323,7.56767456873364,5074.60174484455,6578328.567749,8551355.17557,31.6538062188972,2.7861598858951,,,1.69488816187583,,19.3597745692337,35.1519349123765,,,,,,,22.9568093040894,,1.84886456949825,11134322383715.6,,,,,,,4.53032994270325,6.21353382060144,,,11.5436597489849,10.8151389305197,73.5029038659978,865474170.0,267113468.0,,,,,4.068797172003069e-11,9.50041703087059,1.7387474425518844e-10,10832511299260.549,2002
Europe & Central Asia (IDA & IBRD countries),2002-01-01,28.5722811555198,38.8706876933294,22888400.0,,11.9420157056398,,,98.4091950877783,5.74985784024828,3390.60899129494,3000972.599476,4129756.135413,19.0083499938834,5.69899047861309,,,0.787639457988737,,14.470349734771,26.0870391977214,,,,,,,6.61026813946281,,3.04511599045284,1022699839151.1,,,,,,,3.38608002662659,3.55380920044748,,,12.6134784261854,11.8434516211293,68.650378485346,435070718.0,156793714.0,,,,,3.310922615806053e-10,12.441318734936344,1.4149165943726192e-09,967558757676.1492,2002
Europe & Central Asia (IDA & IBRD),2002-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,2002
Europe & Central Asia (excluding high income),2002-01-01,27.8555195276998,39.1224531770433,22296328.0,,12.0203547001237,,,98.4378775489728,5.09790820952241,3488.68579076806,2599642.599476,3632129.312333,16.6308857673784,5.81014365721825,,,0.870775141191587,,,,,,,,,,4.9289376510154,,3.41046243337236,750707740327.68,,,,,,,3.22730493545532,3.31575530964076,,,13.167762060071,12.0679016047656,67.8388759216773,370807684.0,129936431.0,,,,,4.2990164641790133e-10,14.5999509998044,,709485607315.3696,2002
European Union,2002-01-01,44.5769231978617,38.2438986252687,3994398.16,,15.0075668291808,,,99.5344287948883,8.86457575550822,5996.17578763237,3412869.0,4194489.464672,107.8756107278,2.42443661219697,,,1.78978749214724,,19.4113334090046,37.9226895291041,,,,,,,32.1346119415683,,1.59426878492676,8083519004561.54,,,,,,,5.21897506713867,6.58424173918111,,,10.1410296264982,9.93843729328598,77.531003298642,430898141.0,123924224.0,,,,,6.456315701359267e-11,9.331111726584007,2.4013469131514085e-10,7892178148040.634,2002
Faroe Islands,2002-01-01,69.154011461318,0.0573065902578797,1396.0,,15.947063475488,,,100.0,3.4,,,,33.5336676217765,,,,,,,,,,,,,,53.29922183,,,1275093689.27107,,,,,,,,,,,15.0,8.3,78.8439024390244,46813.0,29014.0,,,,,,9.89645980156737,,,2002
