country,date,agricultural_land%,forest_land%,land_area,avg_precipitation,trade_in_services%,control_of_corruption_estimate,control_of_corruption_std,access_to_electricity%,renewvable_energy_consumption%,electric_power_consumption,CO2_emisions,other_greenhouse_emisions,population_density,inflation_annual%,real_interest_rate,risk_premium_on_lending,research_and_development_expenditure%,central_goverment_debt%,tax_revenue%,expense%,goverment_effectiveness_estimate,goverment_effectiveness_std,human_capital_index,doing_business,time_to_get_operation_license,statistical_performance_indicators,individuals_using_internet%,logistic_performance_index,military_expenditure%,GDP_current_US,political_stability_estimate,political_stability_std,rule_of_law_estimate,rule_of_law_std,regulatory_quality_estimate,regulatory_quality_std,government_expenditure_on_education%,government_health_expenditure%,multidimensional_poverty_headcount_ratio%,gini_index,birth_rate,death_rate,life_expectancy_at_birth,population,rural_population,voice_and_accountability_estimate,voice_and_accountability_std,intentional_homicides,GDP per capita
Cambodia,2003-01-01,28.8919102651258,60.7493145252663,176520.0,1904.0,21.078003938603,-0.989836037158966,0.221045181155205,19.3,79.92,51.7684558063954,2378.2,21317.35691,72.443405846363,0.94174611779921,,,,,7.53784441557312,9.29103452465137,-0.918026566505432,0.228655561804771,,,,,0.260570198,,1.44751885069459,4658246918.32119,-0.652008533477783,0.315908581018448,-1.15510833263397,0.204267278313637,-0.420781254768372,0.209279268980026,,1.48519886,,,25.876,7.641,62.523,12787710.0,10366101.0,-0.899962723255157,0.165680348873138,3.98038413522108,364.2753017014923
Cambodia,2004-01-01,29.6283707228643,60.6406752775889,176520.0,1904.0,24.7167020547557,-1.05834627151489,0.212503626942635,14.2,80.69,55.9295674654633,2377.8,21182.08895,73.738788805801,4.31933677434786,,,,,8.11726503546116,8.1800132940323,-0.907455146312714,0.235708385705948,,,,,0.300436644,,1.29674221175357,5337833248.01434,-0.407748281955719,0.304597765207291,-1.21447193622589,0.192516386508942,-0.456693708896637,0.216141924262047,1.71982002258301,1.3727535,,,25.492,7.273,63.552,13016371.0,10536102.0,-0.870825171470642,0.158191353082657,3.92582555943686,410.0861329178725
Cambodia,2005-01-01,30.3421708588262,60.5320360299116,176520.0,1904.0,27.9659560702395,-1.22373998165131,0.172201454639435,20.5,79.24,66.8851733311149,2657.5,22592.75809,75.0429583050079,6.61525912001587,,,,,7.89324276860573,7.59087661027844,-1.00211262702942,0.183913797140121,,,,,0.317321781,,1.12757907124746,6293046161.75932,-0.393915474414825,0.29303577542305,-1.24178218841553,0.163032293319702,-0.5336874127388,0.168672069907188,,1.22052515,,,25.191,7.042,64.293,13246583.0,10706683.0,-1.01733839511871,0.159175366163254,3.38200424969971,475.06939425505584
Cambodia,2006-01-01,30.3365057783821,60.4233967822343,176520.0,1904.0,29.2609556325557,-1.26038551330566,0.143100008368492,27.4857883453369,78.01,80.7254667107986,2963.0,24165.85932,76.3527022433719,5.81068550464306,,,,,8.17882206896914,8.58695261399388,-0.981054723262787,0.185618028044701,,,,,0.46835672,,1.04310007952657,7274595706.57406,-0.345979183912277,0.260218590497971,-1.23822462558746,0.155660659074783,-0.616633772850037,0.19413623213768,,0.95991379,,,24.886,6.809,65.059,13477779.0,10877511.0,-0.931646049022675,0.124573744833469,2.96784804083818,539.747365391142
Cambodia,2007-01-01,30.3365057783821,60.314757534557,176520.0,1904.0,26.0408254054652,-1.15168952941895,0.152820691466331,20.2,74.79,100.329636813277,3660.73,25321.33754,77.6953942895989,8.70882770568049,,,,,9.6969792647982,8.20115340871344,-0.912372171878815,0.213894590735435,,,,,0.49,2.5,0.914612028223903,8639235912.59077,-0.363606303930283,0.25422665476799,-1.14518678188324,0.158077731728554,-0.493607431650162,0.194783583283424,1.59930002689362,0.97199386,,,24.894,6.63,65.731,13714791.0,11052339.0,-0.927987039089203,0.124301299452782,2.86551942351874,629.9210766384097
Cambodia,2008-01-01,30.3365057783821,60.2061182868797,176520.0,1904.0,23.4507940022205,-1.24171054363251,0.146677553653717,26.4,74.13,114.100170626729,4055.5,25950.61546,78.9932472241106,24.096851930605,,,,,10.5551963608877,8.56011655096029,-1.00112020969391,0.215546280145645,,,,,0.51,,0.798217507790995,10351914177.4839,-0.298690915107727,0.25637811422348,-1.1556795835495,0.14879709482193,-0.461728304624558,0.176526963710785,,1.02431214,,,24.46,6.418,66.47,13943888.0,11214930.0,-0.971139132976532,0.116138502955437,2.3881430205068,742.3979723219162
Cambodia,2009-01-01,30.3365057783821,60.0974790392024,176520.0,1904.0,25.5187361351185,-1.18124008178711,0.143130332231522,25.6,68.04,127.368827062379,4745.0,27279.84008,80.193405846363,-1.24171754189637,,,,,9.64778105021971,10.9657037794838,-0.960240483283997,0.209508061408997,,,,,0.53,,1.31312799885235,10401851767.7083,-0.560373842716217,0.261115193367004,-1.12396168708801,0.145744010806084,-0.495730012655258,0.169434532523155,1.66568005084991,1.21738589,,,24.084,6.127,67.444,14155740.0,11334501.0,-0.913421928882599,0.118481330573559,2.3382740026917,734.8151186521015
Cambodia,2010-01-01,30.6084296397009,59.988839791525,176520.0,1904.0,27.1018812568835,-1.24900782108307,0.141786456108093,31.1,64.82,143.766867369391,5140.8,27846.2403,81.3705642420122,3.99639528107218,,,,,10.003040138155,10.6327675469398,-0.96263325214386,0.210223183035851,,,,,1.26,2.37,1.49309688090973,11242275287.581,-0.50098443031311,0.254323482513428,-1.12309193611145,0.142990738153458,-0.491047918796539,0.163742676377296,1.53378999233246,1.36283255,,,23.669,6.121,67.712,14363532.0,11448597.0,-0.927240490913391,0.116736710071564,2.30444712345125,782.6957385955627
Cambodia,2011-01-01,30.8786188533877,58.0146612281894,176520.0,1904.0,32.0978022266789,-1.25564956665039,0.150670573115349,37.4,63.99,164.746737057415,5363.7,29108.37662,82.5622309086789,5.4784474961745,,,,,10.1546928691058,11.0514137026878,-0.872488141059875,0.21199406683445,,,,,3.1,,1.49778870807033,12829541141.062,-0.304419666528702,0.250919014215469,-1.05048811435699,0.136176481842995,-0.591842174530029,0.158328965306282,1.51068997383118,1.27987134,,,23.369,5.947,68.416,14573885.0,11562483.0,-0.914128303527832,0.116386748850346,1.83890574952752,880.3103044289152
Cambodia,2012-01-01,31.3413335599366,56.0404826648538,176520.0,1904.0,34.0384889572513,-1.08068156242371,0.1480682939291,42.3,64.36,207.146451120741,5673.9,28708.07263,83.7675050985724,2.93431609293951,,,,,11.0824863489648,10.5733421903828,-0.821808159351349,0.21094112098217,,,,,4.94,2.56,1.54793982180955,14054443213.4887,-0.103577204048634,0.231296643614769,-0.981346189975739,0.142683804035187,-0.355143368244171,0.17310494184494,1.41441452503204,1.40670311,,,23.294,5.863,68.915,14786640.0,11675975.0,-0.961479783058167,0.116420701146126,,950.482544613834
